Code,Product label,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021
390311,"Expansible polystyrene, in primary forms",65355,77453,82230,61073,57498,69485,77459,53893,44860,78013
310590,Mineral or chemical fertilisers containing the two fertilising elements nitrogen and potassium ...,39663,35735,38104,43174,35920,39568,46875,43864,43302,77873
200899,"Fruit and other edible parts of plants, prepared or preserved, whether or not containing added ...",50602,54329,55476,59829,55628,72020,68399,62028,67623,77860
871410,"Parts and accessories of motorcycles, incl. mopeds, n.e.s.",74130,76138,71996,69837,69687,64503,58028,52848,58470,77658
441899,"Builders' joinery and carpentry, of wood (excl. of bamboo, windows, French windows and their ...",0,0,0,0,0,107803,129882,120679,81635,77443
481910,"Cartons, boxes and cases, of corrugated paper or paperboard",39772,45943,50661,51084,61106,64331,76753,65678,69670,77311
851629,Electric space-heating and soil-heating apparatus (excluding storage heating radiators),48931,53000,48829,43454,55354,58227,63125,59999,69224,77248
842290,"Parts of dishwashing machines, packing or wrapping machinery and other machinery and apparatus ...",56376,59117,53524,54288,48429,49235,60586,60124,53100,76906
610520,"Men's or boys' shirts of man-made fibres, knitted or crocheted (excluding nightshirts, T-shirts, ...",41719,48363,54568,55151,57918,60939,66331,65171,56322,76774
621010,"Garments made up of felt or nonwovens, whether or not impregnated, coated, covered or laminated ...",26408,28460,32241,33942,30263,33170,36585,37770,622708,76627
391739,"Flexible tubes, pipes and hoses, of plastics, reinforced or otherwise combined with other materials ...",51948,64424,59793,54512,58017,65295,66309,65277,66603,76277
610822,"Women's or girls' briefs and panties of man-made fibres, knitted or crocheted",43709,51632,54413,57230,51358,59589,62527,60802,57056,76201
401170,"New pneumatic tyres, of rubber, of a kind used on agricultural or forestry vehicles and machines",0,0,0,0,0,57936,56093,46701,50561,75758
961700,"Vacuum flasks and other vacuum vessels, and parts thereof (excluding glass inners)",8704,8176,8482,10169,10953,19075,27087,37201,42509,75661
160521,"Shrimps and prawns, prepared or preserved, not in airtight containers (excluding smoked)",84637,78781,86473,65305,59137,100969,83072,72695,73113,75655
852692,Radio remote control apparatus,75396,48079,41890,49567,45858,39774,39377,35659,55974,75600
620630,"Women's or girls' blouses, shirts and shirt-blouses of cotton (excluding knitted or crocheted ...",109817,98088,84550,81839,72947,73887,73628,69122,52621,75590
721720,"Wire of iron or non-alloy steel, in coils, plated or coated with zinc (excluding bars and rods)",32161,35164,38999,37485,35789,40571,49036,49869,62631,75284
847982,"Mixing, kneading, crushing, grinding, screening, sifting, homogenising, emulsifying or stirring ...",48092,46983,45348,37328,39032,59230,46751,60431,58828,75245
731816,Nuts of iron or steel,63520,58286,66449,58235,52282,58866,68263,63483,56766,75192
870893,"Clutches and parts thereof, for tractors, motor vehicles for the transport of ten or more persons, ...",61463,64718,62444,61959,59129,64505,71919,62409,62350,75159
845611,"Machine tools for working any material by removal of material, operated by laser (excl. soldering ...",0,0,0,0,0,36529,54282,58395,44094,74873
940370,"Furniture of plastics (excluding medical, dental, surgical or veterinary, and seats)",71138,69640,72207,66444,53258,58914,65022,56581,57990,74592
630710,"Floorcloths, dishcloths, dusters and similar cleaning cloths, of all types of textile materials",51258,51580,54125,56248,56312,58100,65834,64010,74898,74463
870790,"Bodies for tractors, motor vehicles for the transport of ten or more persons, motor vehicles ...",144830,45161,31440,35224,28746,45475,64420,63170,61854,73893
842449,Agricultural or horticultural sprayers (excl. portable),0,0,0,0,0,56786,62327,66532,63882,73801
292143,Toluidines and their derivatives; salts thereof,49731,21133,33910,11900,24101,33061,35346,34842,84704,73801
470321,"Semi-bleached or bleached coniferous chemical wood pulp, soda or sulphate (excluding dissolving ...",47908,54481,57064,78393,70360,91252,104241,86029,64295,73542
380894,"Disinfectants, put up in forms or packings for retail sale or as preparations or articles (excl. ...",42748,47789,47797,49482,49738,51181,55116,51785,252359,72811
732620,"Articles of iron or steel wire, n.e.s.",47007,43926,40676,37319,35195,41395,48875,52009,58665,72693
610443,"Women's or girls' dresses of synthetic fibres, knitted or crocheted (excluding petticoats)",73426,66087,68853,70491,64807,61793,58366,48280,41392,72435
420212,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar containers, ...",109626,113668,112823,106169,113691,123081,137746,139035,72127,72402
880310,"Propellers and rotors and parts thereof, for aircraft, n.e.s.",47392,44031,52635,36573,48074,57150,58575,74668,74446,72319
610343,"Men's or boys' trousers, bib and brace overalls, breeches and shorts of synthetic fibres, knitted ...",35526,36507,36269,44163,45763,48740,55059,56600,58796,72135
340111,"Soap and organic surface-active products and preparations, in the form of bars, cakes, moulded ...",87106,84980,96142,88356,84429,78088,69339,74889,90470,71876
340213,"Non-ionic organic surface-active agents, whether or not put up for retail sale (excluding soap)",65834,54854,58083,52722,54566,64419,62581,51532,60699,71584
420100,"Saddlery and harness for any animal, incl. traces, leads, knee pads, muzzles, saddle cloths, ...",42027,41493,46234,43626,47031,48990,55165,48655,51431,71429
320890,"Paints and varnishes based, incl. enamels and lacquers, on synthetic polymers or chemically ...",55151,55485,61097,62435,56990,57932,61871,55362,55696,71389
700719,"Toughened """"tempered"""" safety glass (excluding glass of size and shape suitable for incorporation ...""",38790,36345,39955,50168,48728,54114,60439,58326,56797,71364
851632,Electro-thermic hairdressing apparatus (excluding hairdryers),35317,34291,35974,27677,30405,28688,30088,38967,53241,71340
940421,"Mattresses of cellular rubber or plastics, whether or not covered",37592,35386,36300,37853,48320,49609,52688,45660,57865,71294
711719,"Imitation jewellery, of base metal, whether or not plated with precious metal (excluding cuff ...",88669,79497,66063,53729,58618,53441,53821,59146,51804,71286
847910,"Machinery for public works, building or the like, n.e.s.",52372,50360,47380,26034,30644,60845,75509,48332,46440,71056
852349,Optical media for the recording of sound or of other phenomena (excluding unrecorded and goods ...,428981,361505,268472,206779,147314,104855,109963,68937,67140,71041
850152,"AC motors, multi-phase, of an output > 750 W but <= 75 kW",83777,72354,78710,65227,60117,69668,74503,70331,68428,70989
190219,"Uncooked pasta, not stuffed or otherwise prepared, not containing eggs",98155,107893,102015,91564,81833,65458,68691,70514,86751,70904
630392,"Curtains, incl. drapes, and interior blinds, curtain or bed valances of synthetic fibres (excluding ...",45688,43531,52553,54071,54266,65704,82975,68037,71658,70800
210610,Protein concentrates and textured protein substances,29635,30164,34342,40727,52857,48108,44394,50664,55841,70602
320611,Pigments and preparations based on titanium dioxide of a kind used for colouring any material ...,44308,44359,38859,33722,37256,59030,62176,53811,60498,70292
902830,"Electricity supply or production meters, incl. calibrating meters therefor",68897,67521,27439,32503,93394,32538,72828,84327,85038,69869
851718,Telephone sets (excluding line telephone sets with cordless handsets and telephones for cellular ...,117417,115000,94404,94140,72523,71762,82539,82959,64314,69846
841821,"Household refrigerators, compression-type",44159,46136,42336,48313,39534,39135,47014,46993,55721,69803
841460,"Hoods incorporating a fan, whether or not fitted with filters, having a maximum horizontal ...",39660,45011,50634,47007,50606,52150,57353,49195,53292,69685
310520,"Mineral or chemical fertilisers containing the three fertilising elements nitrogen, phosphorus ...",80833,68564,64565,65247,58319,60588,61561,57424,54318,69636
730640,"Tubes, pipes and hollow profiles, welded, of circular cross-section, of stainless steel (excluding ...",44776,45242,48267,38689,36384,45073,55405,41088,44811,69493
481029,"Paper and paperboard used for writing, printing or other graphic purposes, of which > 10% by ...",96274,110490,79578,84292,63818,73001,83056,77835,65294,68974
870360,"Motor cars and other motor vehicles principally designed for the transport of <10 persons, ...",0,0,0,0,0,9532,18376,31691,48439,68750
910121,"Wrist-watches of precious metal or of metal clad with precious metal, whether or not incorporating ...",26743,40171,47258,51463,60288,61899,64433,63567,55153,68691
30743,"Cuttle fish and squid, frozen, with or without shell",0,0,0,0,0,75884,75019,76763,55100,68526
400921,"Tubes, pipes and hoses, of vulcanised rubber (excluding hard rubber), reinforced or otherwise ...",54174,42452,47342,37894,38471,42133,56564,58898,55867,68491
853950,"Light-emitting diode """"LED"""" lamps""""",0,0,0,0,0,53841,60606,64619,56695,68174
851821,"Single loudspeakers, mounted in their enclosures",46487,49548,63210,54162,37576,69903,70253,59343,54989,68099
940340,Wooden furniture for kitchens (excluding seats),44397,49301,54395,51027,62471,71550,86342,88070,77045,67586
890400,Tugs and pusher craft,236229,287600,164091,114578,49304,161588,44267,145025,14715,67555
640359,"Footwear with outer soles and uppers of leather (excluding covering the ankle, incorporating ...",135886,137345,127077,112189,119696,108558,112482,91284,56057,67345
200989,"Juice of fruit or vegetables, unfermented, whether or not containing added sugar or other sweetening ...",32089,34218,48889,47314,55147,56105,53265,49125,55492,67340
902300,"Instruments, apparatus and models designed for demonstrational purposes, e.g. in education ...",82250,81987,110341,45454,42453,40176,58369,51248,47148,67283
160419,"Prepared or preserved fish, whole or in pieces (excluding minced, merely smoked, and salmon, ...""",45392,53073,46329,32444,38406,48856,54129,50354,55641,67042
851310,Portable electrical lamps designed to function by their own source of energy,57128,59753,59853,58179,53856,60538,62901,51380,57424,66918
851810,Microphones and stands therefor (excluding cordless microphones with built-in transmitter),26348,28959,33612,33858,31759,39373,47013,49751,55818,66669
940520,"Electric table, desk, bedside or floor-standing lamps",50976,48960,54979,57480,51811,50130,48894,47605,49780,66592
853400,Printed circuits,44630,39741,40511,46295,56088,66416,64125,74952,65853,66517
840710,"Spark-ignition reciprocating or rotary internal combustion piston engine, for aircraft",73459,65156,59320,40333,68980,28814,67948,78199,78121,66355
120991,"Vegetable seeds, for sowing",53281,52652,53229,45599,56251,61706,67082,60181,70604,66271
842482,"Agricultural or horticultural mechanical appliances, whether or not hand-operated, for projecting ...",0,0,0,0,0,52158,57524,49283,50482,65953
630140,"Blankets and travelling rugs of synthetic fibres (excluding electric, table covers, bedspreads ...",30992,32785,30512,31749,36159,42776,41602,41027,41246,65836
902000,Breathing appliances and gas masks (excluding protective masks having neither mechanical parts ...,39205,40148,35984,33429,35238,40363,64094,50400,59215,65822
940310,Metal furniture for offices (excluding seats),50700,43283,48253,48108,53755,61726,65575,61460,58893,65758
610821,"Women's or girls' briefs and panties of cotton, knitted or crocheted",58803,65798,65601,71784,61278,73059,65928,62596,56163,65580
851150,Generators of a kind used for internal combustion engines (excluding magneto dynamos and dual ...,80163,77176,78131,129637,98398,81100,65196,59314,57995,65385
970110,"Paintings, e.g. oil paintings, watercolours and pastels, and drawings executed entirely by ...",44280,56562,57750,69193,61105,68582,65473,76751,51898,65383
731814,"Self-tapping screws, of iron or steel (excl. wood screws)",28456,32102,31899,38081,33540,43018,48617,46465,46349,65333
330410,Lip make-up preparations,45185,48435,52796,60426,69587,80830,76991,76891,57379,65157
846591,"Sawing machines for working wood, cork, bone, hard rubber, hard plastics or similar hard materials ...",36987,37320,42700,42019,42829,47498,50024,40423,44278,64975
210500,"Ice cream and other edible ice, whether or not containing cocoa",41600,53878,62952,45224,52998,61684,70291,65748,68920,64679
860799,"Parts of rolling stock of heading 8603, 8604, 8605 or 8606, n.e.s.",87526,38024,30336,37938,35184,38466,49290,55513,56971,64660
880211,Helicopters of an unladen weight <= 2.000 kg (excl. unmanned of heading 8806),0,0,0,121257,59975,68468,71721,53358,43335,64570
848420,Mechanical seals,52737,54526,56773,54173,52393,65285,57171,63278,65096,64560
854390,"Parts of electrical machines and apparatus, having individual functions, n.e.s. in chapter ...",54650,40866,36148,31670,27984,26587,30578,39267,49221,64552
611011,"Jerseys, pullovers, cardigans, waistcoats and similar articles, of wool, knitted or crocheted ...",58335,59126,65819,60196,67330,59278,58471,64482,53674,64418
843320,"Mowers, incl. cutter bars for tractor mounting (excluding mowers for lawns, parks or sports ...",42315,34026,45570,38765,42725,46322,35423,36925,53923,64353
630232,"Bedlinen of man-made fibres (excluding printed, knitted or crocheted)",79115,79102,72981,72646,70251,67036,74773,64194,62043,64167
721710,"Wire of iron or non-alloy steel, in coils, not plated or coated, whether or not polished (excluding ...",27678,42635,38540,35948,37707,47688,57535,44700,40605,64077
300450,"Medicaments containing provitamins, vitamins, incl. natural concentrates and derivatives thereof ...""",80213,89388,76322,99400,87916,88017,97263,89691,87331,63990
842542,"Jacks and hoists, hydraulic (excluding built-in jacking systems used in garages)",34420,34400,37723,37924,33553,34219,41525,36112,79373,63958
820750,"Tools for drilling, interchangeable (excluding rock-drilling or earth-boring tools and tools ...",45801,46549,44834,41913,42083,44073,54902,52243,51200,63746
900150,Spectacle lenses of materials other than glass,75611,83028,88926,76980,65095,66804,75802,59992,62979,63438
820713,"Rock-drilling or earth-boring tools, interchangeable, with working parts of sintered metal ...",69742,64939,51894,44018,41567,49099,60055,60911,58646,63224
330749,"Preparations for perfuming or deodorising rooms, incl. odoriferous preparations used during ...",46084,48222,47142,46849,44156,44976,48486,48827,55370,63218
401012,"Conveyor belts or belting, of vulcanised rubber, reinforced only with textile materials",88525,81912,51522,39213,32102,39005,50574,45729,58806,63064
902129,Dental fittings (excl. artificial teeth),44733,49653,51639,52389,61114,61131,58905,66005,63549,62977
870894,"Steering wheels, steering columns and steering boxes, and parts thereof, for tractors, motor ...",120547,126920,119107,112925,106567,85919,52601,55604,49463,62664
871140,"Motorcycles, incl. mopeds, with reciprocating internal combustion piston engine of a cylinder ...",90792,97815,88266,80884,66492,63450,49499,62152,50091,62510
481810,Toilet paper in rolls of a width of <= 36 cm,59115,57210,54545,64823,60387,66548,71400,68902,79977,62277
870892,"Silencers """"mufflers"""" and exhaust pipes, and parts thereof, for tractors, motor vehicles ...""",55111,50224,45030,47787,47435,51577,51728,52912,47695,62175
80440,Fresh or dried avocados,38445,49854,81716,53887,72045,72717,53408,50774,108197,62141
843231,"No-till direct seeders, planters and transplanters",0,0,0,0,0,36380,36954,36935,45208,62046
420231,"Wallets, purses, key-pouches, cigarette-cases, tobacco-pouches and similar articles carried ...",59236,68996,70971,68199,78556,84629,86765,81609,52574,61611
611610,"Gloves, mittens and mitts, impregnated, coated, covered or laminated with plastics or rubber, ...",37821,35747,38176,35449,38863,42107,45027,49517,49674,61609
482390,"Paper, paperboard, cellulose wadding and webs of cellulose fibres, in strips or rolls of a ...",41896,49456,47542,44968,46809,48123,54824,51564,58604,60977
160420,Prepared or preserved fish (excluding whole or in pieces),64224,67779,60929,56481,53824,54402,54632,55996,57643,60837
902730,"Spectrometers, spectrophotometers and spectrographs using optical radiations, such as UV, visible, ...",66170,61436,52367,46989,44071,48748,60352,53145,57503,60835
843880,"Machinery for the industrial preparation or manufacture of food or drink, n.e.s.",36524,51349,35695,49623,65381,50613,51341,52018,45518,60823
940330,Wooden furniture for offices (excluding seats),61330,57700,52883,50547,48866,54590,57463,57069,59405,60486
870130,Track-laying tractors (excluding pedestrian-controlled),48527,50074,39414,38223,37971,49231,41618,41104,60397,60401
390950,"Polyurethanes, in primary forms",50090,53134,57901,53987,53173,56760,65230,57007,57751,60388
790120,Unwrought zinc alloys,2312,4033,22901,25582,24219,44601,42068,34478,39031,60149
291899,"Carboxylic acids with additional oxygen function and their anhydrides, halides, peroxides and ...",49371,44251,50060,54401,50199,58639,44006,31861,64624,60143
731819,"Threaded articles, of iron or steel, n.e.s.",37172,34398,36050,33663,35864,49109,60277,56473,54909,60076
843120,"Parts of fork-lift trucks and other works trucks fitted with lifting or handling equipment, ...",55033,52979,58734,43671,44994,48776,56419,54265,51313,60020
870891,"Radiators and parts thereof, for tractors, motor vehicles for the transport of ten or more ...",62098,57965,52078,51375,47385,52472,56389,51499,49617,60014
850140,"AC motors, single-phase, of an output > 37,5 W",49582,57044,56223,54208,52755,57230,59402,51253,52934,59986
731100,"Containers of iron or steel, for compressed or liquefied gas (excluding containers specifically ...",86424,83656,77273,67651,46524,48113,64989,45419,42120,59962
901380,"Liquid crystal devices, n.e.s. and other optical appliances and instruments not elsewhere specified ...",41921,39620,38867,32711,44265,42311,38943,41757,36335,59729
902710,Gas or smoke analysis apparatus,53371,72179,57876,50148,49230,50808,55009,49966,54801,59672
842649,"Mobile cranes and works trucks fitted with a crane, self-propelled (excluding those on tyres ...",173624,125731,79639,32026,17985,30244,32697,30466,45086,59567
820790,"Interchangeable tools for hand tools, whether or not power-operated, or for machine tools, ...",43087,43695,47433,40995,37506,42193,51367,45267,47939,59527
711510,"Catalysts in the form of wire cloth or grill, of platinum",41319,48733,45873,25191,22439,21095,31231,24223,47000,59246
848210,Ball bearings,88862,61818,70152,60130,57804,59567,56691,57816,55851,59129
200799,"Jams, jellies, marmalades, pur?es or pastes of fruit, obtained by cooking, whether or not containing ...",50340,48066,45831,37413,38929,46845,48295,45513,50183,58097
481151,"Paper and paperboard, surface-coloured, surface-decorated or printed, coated, impregnated or ...",29326,39516,36435,36303,34122,35627,36404,39663,50759,58087
930630,"Cartridges for smooth-barrelled shotguns, revolvers and pistols and cartridges for riveting ...",48641,42435,67207,45105,49797,48962,42058,45272,74271,57732
731829,"Non-threaded articles, of iron or steel",63170,52099,57806,53670,47209,58576,63819,64435,55261,57568
901813,Magnetic resonance imaging apparatus,72547,74223,97610,81206,52230,54049,55509,56032,46158,57051
853180,Electric sound or visual signalling apparatus (excluding indicator panels with liquid crystal ...,40774,35702,45836,43233,44171,48006,42975,45844,44791,56963
853649,Relays for a voltage > 60 V but <= 1.000 V,79867,63990,57541,50445,44133,55882,58735,57874,52841,56669
630532,"Flexible intermediate bulk containers, for the packing of goods, of synthetic or man-made textile ...",42852,39409,46204,46523,40358,42397,50201,46926,43957,56428
190532,Waffles and wafers,20236,30267,32594,41220,39724,45203,50064,64067,51031,56428
901590,"Parts and accessories for instruments and appliances used in geodesy, topography, photogrammetrical ...",84419,68057,72359,50302,31722,32381,31666,44150,33621,56227
210410,Soups and broths and preparations therefor,60074,62788,58606,49873,46885,50345,55859,56899,57349,56211
841582,"Air conditioning machines incorporating a refrigerating unit but without a valve for reversal ...""",50926,62827,72527,77934,56825,81697,53498,60151,52414,56053
830990,"Stoppers, caps and lids, incl. screw caps and pouring stoppers, capsules for bottles, threaded ...",66878,78302,88893,77372,76637,54757,56617,53422,54887,56012
853190,"Parts of electric sound or visual signalling apparatus, n.e.s.",61248,61928,58371,55547,52350,56783,52871,50977,38260,55985
730820,"Towers and lattice masts, of iron or steel",49858,82755,69933,16828,36109,82109,154099,126507,48768,55922
392210,"Baths, shower-baths, sinks and washbasins, of plastics",26039,29462,33021,33756,33079,37917,45658,42441,45312,55786
850490,"Parts of electrical transformers and inductors, n.e.s.",39214,39299,31747,44715,32528,66641,39464,33182,45653,55715
843810,"Bakery machinery and machinery for the industrial preparation or manufacture of macaroni, spaghetti ...",35170,28194,37772,31143,35774,50316,34804,33229,40847,55593
81050,Fresh kiwifruit,44917,38431,43940,36558,40979,35808,43621,43866,53063,55577
620433,"Women's or girls' jackets and blazers of synthetic fibres (excluding knitted or crocheted, ...",61701,68996,66299,68478,55170,57605,63761,62890,46471,55350
732611,"Grinding balls and similar articles for mills, of iron or steel, forged or stamped, but not ...",20152,18427,7485,21426,23923,34422,46326,42688,61770,55296
901832,"Tubular metal needles and needles for sutures, used in medical, surgical, dental or veterinary ...",35670,33319,31916,28776,36059,38831,43519,37597,36846,55104
903149,"Optical instruments, appliances and machines for measuring or checking, not elsewhere specified ...",34542,30057,36811,42113,49464,50845,49869,54660,40646,55101
382100,"Prepared culture media for the development or maintenance of micro-organisms incl. viruses ...""",21844,26179,22876,23371,25767,26947,27183,25360,31033,55093
350510,"Dextrins and other modified starches, e.g. pregelatinised or esterified starches",37904,39792,37517,39750,37761,41195,43882,43317,44276,54999
151219,"Sunflower-seed or safflower oil and their fractions, whether or not refined, but not chemically ...",16190,17879,32682,31895,28342,28530,34466,42254,55080,54980
151590,"Fixed vegetable fats and oils and their fractions, whether or not refined, but not chemically ...",37114,31619,37632,40583,66882,37398,49435,43536,49897,54931
732410,"Sinks and washbasins, of stainless steel",40643,45735,49816,50041,47639,49225,51381,42414,43947,54834
300640,Dental cements and other dental fillings; bone reconstruction cements,52979,42975,42895,45257,54477,49938,52215,49300,44434,54747
870350,"Motor cars and other motor vehicles principally designed for the transport of <10 persons, ...",0,0,0,0,0,18,831,257,6199,54520
843890,"Parts of machinery for the industrial preparation or manufacture of food or drink, n.e.s.",44121,34783,46412,42517,44668,46775,43629,53704,45581,54498
842691,Cranes designed for mounting on road vehicles,50554,49577,44239,36585,37716,38836,59354,43534,31544,54487
741820,"Sanitary ware and parts thereof, of copper (excluding cooking and heating appliances of heading ...",24895,28893,31544,33655,39626,42476,42492,37739,39011,54286
390730,"Epoxide resins, in primary forms",43079,52817,53446,42944,35537,32116,42016,42808,37104,54278
380899,Rodenticides and other plant protection products put up for retail sale or as preparations ...,27276,20806,23889,24948,29180,26356,29502,30610,41519,54130
150420,"Fats and oils of fish and their fractions, whether or not refined (excluding liver oils and ...",40168,33172,38248,44185,40114,35929,44777,44481,46524,54124
850819,"Vacuum cleaners, incl. dry cleaners and wet vacuum cleaners, with self-contained electric motor ...",53150,58584,55522,47863,45472,46840,43859,40479,55322,53559
860719,"Axles, for electrical purposes, and wheels and parts thereof for railway or tramway locomotives ...",53390,29210,32587,19096,26405,26673,53168,54555,57661,53375
180631,"Chocolate and other preparations containing cocoa, in blocks, slabs or bars of <= 2 kg, filled",41906,33595,42306,61803,47694,71988,59386,65283,51366,53342
300390,Medicaments consisting of two or more constituents mixed together for therapeutic or prophylactic ...,63766,58929,66870,42685,33445,27309,45649,31046,27598,53325
903190,"Parts and accessories for instruments, appliances and machines for measuring and checking, ...",59060,55301,47457,42482,37635,43191,57842,46576,45255,53215
842420,"Spray guns and similar appliances (other than electrical machines, appliances and other devices ...",31534,33532,35479,35562,32059,43937,40246,36457,41839,53183
930591,"Parts and accessories of military weapons of heading 9301, n.e.s.",21588,24529,18205,21644,30015,24936,15771,17519,47711,53183
853810,"Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 8537, not ...",34429,31160,33457,32120,40234,48053,50657,36428,48989,53180
860699,Railway or tramway goods vans and wagons (excluding those specially designed for the transport ...,36419,183246,144835,24540,6605,252,9227,1079,11747,53119
871500,"Baby carriages and parts thereof, n.e.s.",42356,43918,42530,45901,51670,51066,45889,44231,47865,53081
843290,"Parts of agricultural, horticultural or forestry machinery for soil preparation or cultivation ...",35680,36040,31706,30386,35039,41012,40893,37579,36686,52900
843360,"Machines for cleaning, sorting or grading eggs, fruit or other agricultural produce (excluding ...",21691,19780,17538,18098,26128,25086,37402,29282,38929,52814
220860,Vodka,47006,52112,48536,41349,35440,42612,49910,57260,45861,52722
960321,"Tooth brushes, incl. dental-plate brushes",29300,28418,29752,29679,31086,36734,53557,54301,52301,52564
851110,Sparking plugs of a kind used for spark-ignition or compression-ignition internal combustion ...,56210,56386,53753,46916,47446,48092,48469,49009,46133,52522
840790,Spark-ignition reciprocating or rotary internal combustion piston engine (excluding those for ...,54579,50692,49358,50299,36726,40550,37186,34853,30452,52307
200210,"Tomatoes, whole or in pieces, prepared or preserved otherwise than by vinegar or acetic acid",55851,55912,63663,55058,47984,47926,49844,47043,55836,52223
880220,"Aeroplanes and other powered aircraft of an unladen weight <= 2.000 kg (excl. helicopters, ...",62424,37129,30621,47360,53742,42248,60304,60695,44080,52177
382319,"Fatty acids, industrial, monocarboxylic; acid oils from refining (excluding stearic acid, oleic ...",7876,3721,4564,4963,2794,3575,3524,16627,38160,51971
920790,"Accordions and musical instruments without keyboards, the sound of which is produced, or must ...",29767,29146,22802,20524,20467,20911,23654,28835,31174,51818
590390,"Textile fabrics impregnated, coated, covered or laminated with plastics other than poly""""vinyl ...""",33036,37841,39520,44171,44004,47676,46724,44752,47131,51701
441990,"Tableware and kitchenware, of wood (excl. of bamboo or tropical wood, and interior fittings, ...",0,0,0,0,0,21410,25930,26731,27215,51654
300630,Opacifying preparations for x-ray examinations; diagnostic reagents for administration to patients,33850,36143,34511,30784,32288,34912,37905,42577,42913,51580
721633,"H sections of iron or non-alloy steel, not further worked than hot-rolled, hot-drawn or hot-extruded, ...",0,0,2520,15036,16127,28008,33416,26964,18016,51555
610442,"Women's or girls' dresses of cotton, knitted or crocheted (excluding petticoats)",36879,34045,32303,34833,32348,38389,38674,36626,39246,51460
283620,Disodium carbonate,28760,37544,64565,49192,51904,62042,62356,62575,58327,51398
902519,"Thermometers and pyrometers, not combined with other instruments (excluding liquid-filled thermometers ...",27215,27388,30113,30115,30451,33298,37840,36235,71306,51316
40210,"Milk and cream in solid forms, of a fat content by weight of <= 1,5%",11933,22844,29221,36241,24768,21690,43500,46001,62288,51260
740200,"Copper, unrefined; copper anodes for electrolytic refining",755158,584339,491761,313992,153929,2463,13333,31986,7651,51160
843850,Machinery for the industrial preparation of meat or poultry (excluding cooking and other heating ...,68808,51146,56332,55373,46427,48611,58144,54217,42128,51059
270810,Pitch obtained from coal tar or from other mineral tars,0,0,0,0,4444,27872,64937,56598,35915,50949
730900,"Reservoirs, tanks, vats and similar containers, of iron or steel, for any material other than ...""",106088,73554,53959,44562,28750,49017,39206,41917,45887,50533
350400,"Peptones and their derivatives; other albuminous substances and their derivatives, n.e.s.; ...",56133,78508,43244,24831,20263,23141,32610,38456,53921,50455
40620,"Grated or powdered cheese, of all kinds",55124,48565,59218,60565,63464,66528,53174,50868,61143,50356
691490,"Ceramic articles, n.e.s. (excluding of porcelain or china)",29793,26791,30183,34174,35076,35713,39881,38066,43323,50314
960820,Felt-tipped and other porous-tipped pens and markers,38800,37602,40827,39417,38601,37054,38698,38686,41999,50282
848360,"Clutches and shaft couplings, incl. universal joints, for machinery",64838,51475,55293,41229,38757,45503,46508,48265,50226,50232
700721,"Laminated safety glass, of size and shape suitable for incorporation in motor vehicles, aircraft, ...",50001,48446,46719,47017,44815,47213,44858,47225,40627,50153
840810,"Compression-ignition internal combustion piston engine """"diesel or semi-diesel engine"""", for ...""",39026,45921,56114,48482,54880,50992,75986,65275,48319,49999
701337,Drinking glasses (excluding glasses of glass ceramics or of lead crystal and stemware),32104,35209,33888,31147,27652,32522,33476,38449,29061,49892
950440,Playing cards,9473,9359,12613,13959,14602,14971,17948,17369,22351,49728
847290,"Office machines, n.e.s.",91197,93716,115495,110305,82872,95177,62914,45201,51765,49686
611596,"Full-length or knee-length stockings, socks and other hosiery, incl. footwear without applied ...",26845,28444,30294,42131,33574,37915,41082,43477,40936,49653
30541,"Smoked Pacific salmon """"Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus ...""",28692,41839,53801,38616,42946,61077,58978,50723,50327,49652
180620,"Chocolate and other food preparations containing cocoa, in blocks, slabs or bars weighing > ...",35977,44244,50668,50888,45904,46517,41087,51226,40661,49634
731812,Wood screws of iron or steel (excluding coach screws),28280,30374,35502,37308,29707,32491,36777,32156,40496,49631
160250,"Prepared or preserved meat or offal of bovine animals (excluding sausages and similar products, ...",26133,28444,32133,32830,35384,38093,41878,39936,38476,49618
851531,"Fully or partly automatic machines for arc welding of metals, incl. plasma arc welding",44906,40745,40012,35352,27424,31323,35763,29800,36268,49353
940389,"Furniture of other mareials, including cane, osier or similar materials (excluding of bamboo, ...",36580,35369,34083,40856,42589,44680,47231,43042,43115,49218
852862,Projectors capable of directly connecting to and designed for use with an automatic data processing ...,0,0,0,0,0,61852,58617,59586,44534,49198
730729,"Tube or pipe fittings of stainless steel (excluding cast products, flanges, threaded elbows, ...",42970,43447,46254,45539,36731,39762,46177,40566,44346,49197
950631,"Golf clubs, complete",41647,42708,46835,35387,30392,29027,31523,31445,35262,48991
740710,"Bars, rods and profiles, of refined copper, n.e.s.",39664,105533,162428,77053,22051,31264,35425,36180,30751,48827
121190,"Plants, parts of plants, incl. seeds and fruits, used primarily in perfumery, in pharmacy or ...",23311,24869,27315,34373,31180,30879,35323,25427,30472,48821
848350,"Flywheels and pulleys, incl. pulley blocks",54865,51342,48439,45859,39677,41345,44166,40734,40418,48817
