Code,Product label,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021
400942,"Tubes, pipes and hoses, of vulcanised rubber (excluding hard rubber), reinforced or otherwise ...",924,1443,3302,2274,1868,3584,9857,13394,14895,12862
190540,"Rusks, toasted bread and similar toasted products",5187,9042,16643,25400,26284,30527,29177,25427,17096,12862
151311,Crude coconut oil,3073,1107,2642,2680,5681,1969,2317,1711,2151,12852
40120,"Milk and cream of a fat content by weight of > 1% but <= 6%, not concentrated nor containing ...",978,693,735,502,242,87,50,152,398,12816
240319,"Smoking tobacco, whether or not containing tobacco substitutes in any proportion (excluding ...",7265,4808,5057,15817,31260,15181,31425,58256,36694,12789
80212,"Fresh or dried almonds, shelled",856,2024,239,436,12451,14699,40446,42320,17398,12785
540231,"Textured filament yarn of nylon or other polyamides, with a linear density of <= 50 tex per ...",2295,7420,8540,7320,11817,14818,18068,18800,13116,12775
480451,"Unbleached kraft paper and paperboard, uncoated, in rolls of a width > 36 cm or in square or ...",34,47,6,0,2,825,353,5839,2400,12733
30722,"Scallops and other molluscs of the family Pectinidae, frozen, even in shell",0,0,0,0,0,0,8449,7550,8986,12664
80131,"Fresh or dried cashew nuts, in shell",349,1256,991,0,571,1081,863,3834,834,12646
291733,Dinonyl or didecyl orthophthalates,1,0,0,0,0,41,0,44,3348,12644
847950,"Industrial robots, n.e.s.",7728,5950,6017,18602,39249,47321,100226,110991,149221,12572
520544,"Multiple """"folded"""" or cabled cotton yarn, of combed fibres, containing >= 85% cotton by weight ...""",49,113,88,785,2169,9570,7799,7915,8777,12555
520532,"Multiple """"folded"""" or cabled cotton yarn, of uncombed fibres, containing >= 85% cotton by ...""",10776,21590,13020,15814,17078,18380,13673,13821,11782,12483
30614,"Frozen crabs, even smoked, whether in shell or not, incl. crabs in shell, cooked by steaming ...",28176,23965,28358,34786,37347,33623,47661,63441,60337,12475
441840,Wooden shuttering for concrete constructional work (excluding plywood boarding),8,12,56,22,65,92,148,121,796,12451
380859,Goods of heading 3808 containing one or more of the following substances: alachlor (ISO); aldicarb ...,0,0,0,0,0,0,22898,26028,11781,12439
91030,"Turmeric """"curcuma""""""""",1886,3047,3144,2905,2421,4501,22785,15608,10335,12394
560312,"Nonwovens, whether or not impregnated, coated, covered or laminated, n.e.s., of man-made filaments, ...",428,347,3014,3254,2533,2233,1727,2262,11101,12284
180690,"Chocolate and other preparations containing cocoa, in containers or immediate packings of <= ...",3475,3799,2216,5409,3679,5632,6069,8170,8303,12277
391190,"Polysulphides, polysulphones and other polymers and prepolymers produced by chemical synthesis, ...",3481,3773,4092,4245,4255,4711,5581,5942,5454,12220
901720,"Drawing, marking-out and mathematical calculating instruments (excluding drafting tables and ...",2043,1760,2225,1563,573,193,224,258,1321,12139
71040,"Sweetcorn, uncooked or cooked by steaming or by boiling in water, frozen",6334,9094,9194,6877,8539,8793,10834,11789,13892,12123
760900,"Aluminium tube or pipe fittings (e.g., couplings, elbows, sleeves)",3977,4504,4524,3971,3718,7161,10150,19266,13468,12105
251010,"Natural calcium phosphates and natural aluminium calcium phosphates, natural and phosphatic ...",518,0,0,0,0,0,0,0,0,12074
842240,"Packing or wrapping machinery, incl. heat-shrink wrapping machinery (excluding machinery for ...",4292,4152,10095,11969,11654,11767,8274,5937,5863,12001
841221,"Hydraulic power engines and motors, linear acting """"cylinders""""""""",51,87,80,438,947,1312,1583,1484,1465,11996
842290,"Parts of dishwashing machines, packing or wrapping machinery and other machinery and apparatus ...",1329,1467,1727,1809,2348,3207,5615,5235,5615,11950
721932,"Flat-rolled products of stainless steel, of a width of >= 600 mm, not further worked than ...""",3485,6666,6655,6917,5700,5000,12485,11761,10912,11949
190531,Sweet biscuits,7556,11011,9955,10460,15031,15700,22207,21059,16243,11935
760720,"Aluminium foil, backed, of a thickness (excluding any backing) of <= 0,2 mm (excluding stamping ...",3922,6821,7939,8406,9355,7131,7723,10915,14801,11896
852329,Magnetic media for the recording of sound or of other phenomena (excluding cards incorporating ...,1245,2314,3463,991,2078,3243,3510,943,682,11891
900490,"Spectacles, goggles and the like, corrective, protective or other (excluding spectacles for ...",821,5982,8831,26740,322597,122726,19085,13621,8428,11885
722599,"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, hot-rolled ...""",12,0,28,2453,19413,40828,44888,13614,2498,11827
630420,"Bed nets, warp knit, antimalarial",0,0,0,0,0,0,25,2215,18087,11802
720211,"Ferro-manganese, containing by weight > 2% of carbon",121,17,136,19,710,5792,560,1576,5854,11793
392112,"Plates, sheets, film, foil and strip, of cellular polymers of vinyl chloride, unworked or merely ...",15175,15618,16462,15984,12774,10755,10754,4792,3053,11749
540246,"Filament yarn of polyester, incl. monofilament of < 67 decitex, single, untwisted or with a ...",178,213,1081,104,584,21825,28319,12579,12910,11729
902990,"Parts and accessories for revolution counters, production counters, taximeters, milometers, ...",11221,5461,118,328,1460,1305,1757,1671,1207,11720
340290,"Surface-active preparations, washing preparations, incl. auxiliary washing preparations and ...",28226,24753,29413,29578,24709,23916,19901,16567,15700,11719
401691,"Floor coverings and mats, of vulcanised rubber (excluding hard rubber), with chamfered sides, ...",2256,2106,1363,1273,1694,2234,3763,5691,7179,11707
81340,"Dried peaches, pears, papaws """"papayas"""", tamarinds and other edible fruits (excluding nuts, ...""",3246,9481,5949,94915,142823,151841,94412,14373,8694,11686
843061,"Tamping or compacting machinery, not self-propelled (excluding hand-operated tools)",136,2678,8243,5974,6186,7070,9513,7743,8557,11666
550962,"Yarn containing predominantly, but < 85% acrylic or modacrylic staple fibres by weight, mixed ...",0,0,10,0,13,66,1012,1357,1080,11647
854710,"Insulating fittings for electrical purposes, of ceramics",16675,22270,24017,24337,24011,26448,27039,25964,24758,11646
540419,Synthetic monofilament of >= 67 decitex and with a cross sectional dimension of <= 1 mm (excluding ...,17,13,16,37,51,24,242,907,4974,11603
392051,"Plates, sheets, film, foil and strip, of non-cellular poly""""methyl methacrylate"""", not reinforced, ...""",10174,12678,12817,14441,15517,18820,20967,18028,19080,11564
321590,"Ink, whether or not concentrated or solid (excluding printing ink)",556,642,576,286,846,1248,730,1256,1129,11564
961100,"Hand-operated date, sealing or numbering stamps, and the like; hand-operated composing sticks ...",4837,5973,4876,4842,4143,5439,5214,5745,5714,11539
30481,"Frozen fillets of Pacific salmon """"Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus ...""",7232,19630,23533,24921,29582,29963,66251,72241,70427,11539
853810,"Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 8537, not ...",2964,3375,6785,18452,75382,135627,107974,136008,173131,11515
620431,"Women's or girls' jackets and blazers of wool or fine animal hair (excluding knitted or crocheted, ...",7631,8330,14545,12871,12122,10844,14042,15950,12206,11491
850239,Generating sets (excluding wind-powered and powered by spark-ignition internal combustion piston ...,180948,100,0,174,12,301,1626,1507,1340,11483
721790,"Wire of iron or non-alloy steel, in coils, plated or coated (excluding plated or coated with ...",4288,1459,1973,5573,5663,3331,8411,9183,5069,11461
520842,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 100 g to 200 ...",42,22,66,1429,108,3529,4038,4912,5186,11409
220600,"Cider, perry, mead and other fermented beverages and mixtures of fermented beverages and non-alcoholic ...",5425,12223,9044,8942,8776,8440,7920,8128,6237,11400
721310,"Bars and rods, hot-rolled, in irregularly wound coils of iron or non-alloy steel, with indentations, ...",98726,93819,119402,113974,98777,101909,167761,186859,120942,11393
847090,"Accounting machines, postage-franking machines, ticket-issuing machines and similar machines, ...",0,0,2,63,5,21,111,1249,7,11377
960720,Parts of slide fasteners,3008,4640,6212,7682,8711,10775,12744,11452,11590,11286
852290,Parts and accessories suitable for use solely or principally with sound reproducing and recording ...,22167,21624,26087,20038,28744,45119,42789,31801,13334,11240
600631,"Unbleached or bleached fabrics, knitted or crocheted, of synthetic fibres, of a width of > ...""",5686,7075,7704,10543,12739,12357,16500,12613,6676,11227
950420,Billiards of all kinds and accessories,1541,1553,1664,2101,2223,1620,2408,3236,4628,11205
830300,"Armoured or reinforced safes, strongboxes and doors and safe deposit lockers for strongrooms, ...",6361,7932,7715,6056,6918,8149,7802,10920,14767,11194
630291,"Toilet linen and kitchen linen of cotton (excluding of terry fabrics, floorcloths, polishing ...",8057,7063,6277,4749,5835,6412,7371,7247,8877,11178
600610,"Fabrics, knitted or crocheted, of a width of > 30 cm, of wool or fine animal hair (excluding ...""",1403,765,4451,4113,4769,6771,5829,6958,4331,11170
400932,"Tubes, pipes and hoses, of vulcanised rubber (excluding hard rubber), reinforced or otherwise ...",21,1,1,3,11,167,16388,15856,14659,11083
730722,"Threaded elbows, bends and sleeves of stainless steel (excluding cast products)",4757,6787,8031,8006,8460,2437,1137,2555,12175,11017
680292,"Calcareous stone, in any form (excluding marble, travertine and alabaster, tiles, cubes and ...",5366,4502,5507,5279,5591,4864,6144,9318,10139,10999
851660,"Electric ovens, cookers, cooking plates and boiling rings, electric grillers and roasters, ...",17817,18380,10088,13758,16415,24861,28080,23099,49115,10955
850650,Lithium cells and batteries (excluding spent),16843,1457,2547,2454,3252,2841,2589,1179,8513,10945
820140,"Axes, billhooks and similar hewing tools, with working parts of base metal (excluding ice axes)",329,471,1248,640,2659,3587,3264,3244,3968,10900
960629,"Buttons (excluding of plastics or base metal, not covered with textile material, press-fasteners, ...",7697,7113,7903,9315,9085,10659,11505,12802,8733,10898
847689,"Automatic goods-vending machines, without heating or refrigerating devices; money changing ...",0,6,0,1,0,1,445,939,0,10890
230690,"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...",913,1551,3033,3537,2385,3739,12065,5754,5381,10876
30432,"Fresh or chilled fillets of catfish """"Pangasius spp., Silurus spp., Clarias spp., Ictalurus ...""",40557,27615,4492,8371,4343,3689,3869,7555,6509,10803
80232,"Fresh or dried walnuts, shelled",5839,5240,726,4,0,144,2918,15730,26477,10754
291734,"Esters of orthophthalic acid (excluding dioctyl, dinonyl or didecyl orthophthalates)",0,0,2,2,1,0,0,0,3026,10744
871390,"Carriages for disabled persons, motorised or otherwise mechanically propelled (excluding specially ...",10045,12902,19629,27202,37004,41486,47319,23871,17177,10741
630619,"Tarpaulins, awnings and sunblinds of textile materials (excluding of synthetic fibres and flat ...",1122,1613,2373,1053,806,1274,2883,3786,7036,10724
731511,Roller chain of iron or steel,14352,14221,13069,11237,11535,11666,10325,8706,11502,10698
441400,"Wooden frames for paintings, photographs, mirrors or similar objects",21367,30539,28665,26986,26724,22452,28094,22261,14561,10684
400700,Vulcanised rubber thread and cord (excluding ungimped single thread with a diameter of > 5 ...,3433,3400,647,793,3275,3798,6684,6875,7716,10662
30520,"Fish livers and roes, dried, smoked, salted or in brine",7483,897,5555,14794,22937,33316,34173,43228,38536,10655
820412,"Hand-operated spanners and wrenches, incl. torque meter wrenches, of base metal, adjustable ...",1513,1495,1640,2022,1809,2956,2679,2766,2876,10574
30329,"Frozen, Nile perch (Lates niloticus) and snakeheads (Channa spp.)",4339,776,6789,2482,3933,4735,8411,10753,12732,10519
410419,"Hides and skins of bovine """"incl. buffalo"""" or equine animals, in the wet state """"incl. wet-blue"""", ...""",28572,23458,25218,94181,64749,89730,37350,11747,10416,10517
841989,"Machinery, plant or laboratory equipment, whether or not electrically heated, for the treatment ...",1760,57134,1299,578,1694,2123,2423,2555,10797,10510
481099,"Paper and paperboard, coated on one or both sides with kaolin """"China clay"""" or other inorganic ...""",518,1057,801,1514,974,2310,2990,3970,5161,10506
30636,"Shrimps and prawns, whether in shell or not, live, fresh or chilled (excl. cold-water shrimps ...""",0,0,0,0,0,0,53174,24260,19402,10497
420229,"Handbags, whether or not with shoulder strap, incl. those without handle, with outer surface ...",370411,415292,444074,493114,494344,770822,417998,489692,290049,10473
844391,"Parts and accessories of printing machinery used for printing by means of plates, cylinders ...",317,355,904,7129,19630,22932,27087,22946,17968,10458
391620,"Monofilament with any cross-sectional dimension of > 1 mm, rods, sticks and profile shapes, ...",2089,5687,6204,8441,8706,10194,10462,15115,14833,10414
580230,Tufted textile fabrics (excluding carpets and other floor coverings),686,0,14,2,9,15,37,2,8,10400
441011,"Particle board of wood, whether or not agglomerated with resins or other organic binding substances ...",2979,8819,14021,4974,5994,7226,7317,10879,7206,10397
940153,Seats of rattan,0,0,0,0,0,0,2151,2086,1554,10350
200799,"Jams, jellies, marmalades, pur?es or pastes of fruit, obtained by cooking, whether or not containing ...",12777,14828,17576,22732,19853,14547,16695,16916,19997,10336
210210,Active yeasts,8937,10227,11222,11876,12167,8946,14704,11626,11011,10330
340111,"Soap and organic surface-active products and preparations, in the form of bars, cakes, moulded ...",17806,15204,15091,15717,14712,13170,15813,14366,14587,10304
130231,"Agar-agar, whether or not modified",70,103,272,473,718,3694,3420,14577,11732,10302
251749,"Granules, chippings and powder, whether or not heat-treated, of travertine, ecaussine, alabaster, ...",25210,33113,66671,88389,100148,126632,153213,201221,148260,10272
401590,"Articles of apparel and clothing accessories, for all purposes, of vulcanised rubber (excluding ...",152,1623,1949,2193,3331,3825,4561,4126,3973,10227
680422,"Millstones, grindstones, grinding wheels and the like, without frameworks, for sharpening, ...",1734,2617,2433,2495,2793,3905,4950,5927,5942,10217
853720,"Boards, cabinets and similar combinations of apparatus for electric control or the distribution ...",14969,16578,25412,28388,42447,42877,44010,49664,21670,10216
940152,Seats of bamboo,0,0,0,0,0,0,2627,3531,4159,10186
820810,"Knives and cutting blades, of base metal, for machines or for mechanical appliances, for m ...",265,237,226,392,809,1088,1431,1253,2284,10176
842381,Weighing machinery having a maximum weighing capacity <= 30 kg (excluding balances of a sensitivity ...,2936,3957,3525,3332,3435,3231,3106,3154,3603,10174
441700,"Tools, tool bodies, tool handles, broom or brush bodies and handles, of wood; boot or shoe ...",2308,3152,3519,4331,4586,4696,6286,7226,7742,10139
420500,Articles of leather or composition leather (excluding saddlery and harness bags; cases and ...,891,1360,6922,36487,73577,49145,28836,32576,25176,10117
846229,"Bending, folding, straightening or flattening machines for flat products (excl. numerically ...",8048,10457,8785,9101,13521,14133,14479,13771,12641,10086
152190,"Beeswax, other insect waxes and spermaceti, whether or not refined or coloured",2977,3804,5667,8357,9264,7151,7418,5898,5695,10055
600199,"Pile fabrics, knitted or crocheted (excluding cotton or man-made fibres and """"long pile"""" ...""",1100,1136,508,426,749,194,1289,296,46,10035
30493,"Frozen meat, whether or not minced, of tilapia """"Oreochromis spp."""", catfish """"Pangasius spp., ...""",584,568,1745,1305,3648,1941,2368,4612,4597,10033
940382,"Furniture of bamboo (excl. seats and medical, surgical, dental or veterinary furniture)",0,0,0,0,0,0,4821,4652,5631,10028
901920,"Ozone therapy, oxygen therapy, aerosol therapy, artificial respiration or other therapeutic ...",503,1068,3144,3414,3333,17412,7981,1914,10919,10028
950669,"Balls (excluding inflatable, tennis balls, golf balls, and table-tennis balls)",224,248,112,490,515,4240,8883,12923,6549,9985
520614,"Single cotton yarn containing predominantly, but < 85% cotton by weight, of uncombed fibres ...""",134,1476,2777,1357,900,1167,2125,569,567,9980
480411,"Unbleached kraftliner, uncoated, in rolls of a width > 36 cm",16,16,33,19,1535,339,1150,330,513,9953
71239,"Dried mushrooms and truffles, whole, cut, sliced, broken or in powder, but not further prepared ...""",906,792,2497,2504,2243,25217,110824,37770,8178,9948
630492,"Articles for interior furnishing, of cotton (excluding knitted or crocheted, blankets and travelling ...",416,315,188,308,1252,659,2355,2961,2095,9846
491110,"Trade advertising material, commercial catalogues and the like",313,388,705,845,839,924,853,1811,3281,9845
732010,"Leaf-springs and leaves therefor, of iron or steel (excluding clock and watch springs and shock ...",5642,4227,5396,4094,4948,5434,7457,10381,10332,9832
903039,"Instruments and apparatus for measuring or checking voltage, current, resistance or electrical ...",120,279,134,227,52,153,258,149,63,9805
961210,"Typewriter or similar ribbons, inked or otherwise prepared for giving impressions, whether ...",4195,5550,5143,5303,5776,5871,6485,6615,5468,9785
610332,"Men's or boys' jackets and blazers of cotton, knitted or crocheted (excluding wind-jackets ...",8113,10786,8052,4758,6763,10486,13611,22437,11867,9751
140110,Bamboos,4109,5540,8856,10932,9821,1632,1487,6923,13395,9751
730791,Flanges of iron or steel (excluding cast or stainless products),240,370,312,821,819,1667,3268,3670,5580,9732
960340,"Paint, distemper, varnish or similar brushes, paint pads and rollers (excluding artists' and ...",2827,2706,2380,2854,3731,5042,5457,5730,7013,9704
411390,"Leather further prepared after tanning or crusting """"incl. parchment-dressed leather"""", of ...""",157,7,968,271,447,1282,864,515,316,9695
270112,"Bituminous coal, whether or not pulverised, non-agglomerated",0,0,35,0,0,286,160,0,0,9683
820210,"Handsaws, with working parts of base metal (excluding power-operated saws)",30,330,615,713,444,525,2456,2139,3428,9644
80711,Fresh watermelons,18,104,1463,15209,106260,93291,82106,57561,36542,9638
852729,"Radio-broadcast receivers not capable of operating without an external source of power, of ...",59,6,0,7,131,33,1,248,16,9528
731449,"Grill, netting and fencing, of iron or steel wire, not welded at the intersection (excluding ...",1797,1489,1499,1757,1721,3058,2833,3836,4124,9527
960330,"Artists' brushes, writing brushes and similar brushes for the application of cosmetics",1588,4817,7046,9464,10230,9041,9954,8285,7796,9489
731824,"Cotters and cotter pins, of iron or steel",2487,6838,10718,12150,14422,15541,21691,22272,22692,9464
382319,"Fatty acids, industrial, monocarboxylic; acid oils from refining (excluding stearic acid, oleic ...",4208,2214,1909,1974,2390,4295,5825,6696,7386,9450
820820,"Knives and cutting blades, of base metal, for machines or for mechanical appliances, for w ...",30,144,16,7,1179,5153,8523,5082,5838,9449
830629,"Statuettes and other ornaments, of base metal, not plated with precious metal (excluding works ...",1237,2305,3250,3543,2593,2126,2878,4114,1415,9422
961320,"Pocket lighters, gas fuelled, refillable",3438,5138,7301,10258,9849,10718,10488,8464,8913,9407
721810,"Steel, stainless, in ingots and other primary forms (excluding waste and scrap in ingot form, ...",621,1133,1434,1204,1227,5102,5555,5201,10406,9404
850432,"Transformers, having a power handling capacity > 1 kVA but <= 16 kVA (excluding liquid dielectric ...",4052,3322,6404,5562,5496,4044,4049,4655,4204,9397
80540,Fresh or dried grapefruit,3302,1451,1639,854,1430,3914,4759,4717,14462,9379
550810,"Sewing thread of synthetic staple fibres, whether or not put up for retail sale",4049,3038,2591,3137,2130,2528,5780,8155,7526,9365
611692,"Gloves, mittens and mitts, of cotton, knitted or crocheted (excl. impregnated, coated, covered ...",2457,3005,3714,5046,6297,7391,9213,10007,10271,9350
840790,Spark-ignition reciprocating or rotary internal combustion piston engine (excluding those for ...,860,964,40,26,18,172,27,973,1003,9266
843131,"Parts of lifts, skip hoists or escalators, n.e.s.",3568,6021,11681,8654,7722,6300,5961,5592,8921,9212
820551,"Household hand tools, non-mechanical, with working parts of base metal, n.e.s.",928,1176,331,180,279,970,576,581,533,9179
960190,"Worked bone, tortoiseshell, horn, antlers, coral, mother-of-pearl and other animal carving ...",1579,1316,1627,2041,2514,1932,3216,3862,3024,9176
902610,Instruments and apparatus for measuring or checking the flow or level of liquids (excluding ...,1305,998,2043,3783,4536,4928,5087,8013,7223,9098
890391,"Sailboats and yachts, with or without auxiliary motor, for pleasure or sports",2868,6188,5491,6007,6460,8222,9021,10715,11359,9089
400931,"Tubes, pipes and hoses, of vulcanised rubber (excluding hard rubber), reinforced or otherwise ...",2600,3054,4248,5120,8371,9960,8045,7654,5338,9057
310590,Mineral or chemical fertilisers containing the two fertilising elements nitrogen and potassium ...,5153,3520,3979,2769,6273,4031,5918,5875,5509,9042
610719,"Men's or boys' underpants and briefs of other textile materials, knitted or crocheted (excluding ...",9190,10242,16077,15369,9253,12166,20975,16498,13289,9016
251810,"Crude dolomite, not calcined or not sintered, incl. dolomite roughly trimmed or merely cut, ...""",35,311,502,776,148,222,249,3709,3645,8980
902580,"Hydrometers, areometers and similar floating instruments, barometers, hygrometers and psychrometers, ...",77,354,537,530,1005,571,501,2286,5903,8968
441300,"Metallised wood and other densified wood in blocks, plates, strips or profile shapes",444,4095,18815,18339,17726,654,5885,17862,10253,8941
411420,Patent leather and patent laminated leather; metallised leather (excluding lacquered or metallised ...,0,0,737,202,67,0,5,29,6,8931
920790,"Accordions and musical instruments without keyboards, the sound of which is produced, or must ...",4291,2730,11393,6351,3051,3220,3301,3449,5326,8914
722220,"Other bars and rods of stainless steel, not further worked than cold-formed or cold-finished",3909,4187,5800,4613,2300,859,870,1313,1581,8890
600536,"Unbleached or bleached warp knit fabrics of synthetic fibres """"incl. those made on galloon ...""",0,0,0,0,0,0,3154,7551,4758,8866
200600,"Vegetables, fruit, nuts, fruit-peel and other edible parts of plants, preserved by sugar (drained, ...",205,975,520,598,903,1476,2712,8292,13408,8849
732189,"Stoves, heaters, grates, fires, wash boilers, braziers and similar domestic appliances, of ...",419,381,666,820,687,1481,1843,2130,4215,8832
720299,"Ferro-alloys (excluding ferro-manganese, ferro-silicon, ferro-silico-manganese, ferro-chromium, ...",9138,163,844,457,881,2573,10881,6163,5557,8815
151590,"Fixed vegetable fats and oils and their fractions, whether or not refined, but not chemically ...",9225,15195,14836,12846,6931,3731,3045,9188,12407,8812
283525,"Calcium hydrogenorthophosphate """"dicalcium phosphate""""""""",206,264,310,1223,6345,7535,10665,10892,11644,8801
630293,"Toilet linen and kitchen linen of man-made fibres (excluding floorcloths, polishing cloths, ...",1261,577,471,863,1607,1702,1792,2175,5314,8760
310540,"Ammonium dihydrogenorthophosphate """"monoammonium phosphate"""", whether or not mixed with diammonium ...""",13213,9343,2982,2290,1309,4721,9069,8159,9809,8681
848041,Injection or compression-type moulds for metal or metal carbides (excluding moulds of graphite ...,0,17,821,1355,1100,1224,3055,1087,1556,8679
902490,Parts and accessories for machines and appliances for testing the mechanical properties of ...,7,184,13,36,1329,2092,2780,1258,452,8567
731450,"Expanded metal, of iron or steel",3610,4136,5327,4738,5061,6325,8342,15840,28257,8562
560790,"Twine, cordage, ropes and cables, whether or not plaited or braided and whether or not impregnated, ...",1505,1766,2660,1894,1588,4344,5981,6363,17570,8555
482320,"Filter paper and paperboard, in strips or rolls of a width <= 36 cm, in rectangular or square ...",24,109,52,25,50,82,183,171,347,8554
842839,"Continuous-action elevators and conveyors, for goods or materials (excluding those for underground ...",50,53,424,173,46,148,1187,2286,11433,8554
850680,"Primary cells and primary batteries, electric (excluding spent, and those of silver oxide, ...",5614,8682,23212,7517,7962,13920,13293,15002,30499,8550
400912,"Tubes, pipes and hoses, of vulcanised rubber (excluding hard rubber), not reinforced or otherwise ...",27,69,176,146,335,301,1438,1577,1284,8514
520547,"Multiple """"folded"""" or cabled cotton yarn, of combed fibres, containing >= 85% cotton by weight ...""",11,0,0,5,3,15,4248,8819,5746,8490
481390,"Cigarette paper, whether or not cut to size (excluding in the form of booklets or tubes, and ...",1774,745,390,127,328,280,3238,3941,6070,8452
580639,"Narrow woven fabrics of textile materials other than cotton or man-made fibres, with a width ...",414,1186,5449,5437,5308,10345,11761,1756,1634,8444
760612,"Plates, sheets and strip, of aluminium alloys, of a thickness of > 0,2 mm, square or rectangular ...",267,3520,9631,6299,862,2154,5437,5717,6011,8441
890690,"Vessels, incl. lifeboats (excluding warships, rowing boats and other vessels of heading 8901 ...",208770,82365,497856,385612,117052,215824,319704,19632,51819,8432
902750,"Instruments and apparatus for physical or chemical analysis, using UV, visible or IR optical ...",339,773,97,327,408,208,83,270,537,8413
851130,Distributors and ignition coils of a kind used for spark-ignition or compression-ignition internal ...,15103,15616,15681,13224,14542,17720,16482,10047,10487,8409
60210,Unrooted cuttings and slips,7233,5985,6123,6427,6656,6999,7144,7452,8686,8384
730711,Tube or pipe fittings of non-malleable cast iron,1464,919,1421,548,660,910,1474,2150,3884,8375
481141,"Self-adhesive paper and paperboard, surface-coloured, surface-decorated or printed, in rolls ...",3220,4395,5105,4752,3163,4113,5367,5707,5824,8375
300420,"Medicaments containing antibiotics, put up in measured doses """"incl. those in the form of ...""",5265,5446,7898,7820,8336,10810,16869,18614,20676,8366
831000,"Sign-plates, nameplates, address-plates and similar plates, numbers, letters and other symbols, ...",55,526,575,666,804,945,3487,5326,2088,8363
480840,"Kraft paper, creped or crinkled, whether or not embossed or perforated, in rolls of a width ...",0,60,207,179,246,251,609,641,127,8356
870210,"Motor vehicles for the transport of >= 10 persons, incl. driver, with compression-ignition ...""",133,118,145,381,93,347,388,2075,10396,8351
640320,"Footwear with outer soles of leather, and uppers which consist of leather straps across the ...",178,333,75,15,11,983,671,403,393,8313
845490,"Parts of converters, ladles, ingot moulds and casting machines of a kind used in metallurgy ...",13,124,1,103,150,71,30,257,249,8284
853929,"Filament lamps, electric (excluding tungsten halogen lamps, lamps of a power <= 200 W and for ...",6911,7435,7938,8222,10006,10260,6574,4995,3516,8254
293930,Caffeine and its salts,663,939,3418,5619,5518,5052,6182,6512,6585,8199
71290,"Dried vegetables and mixtures of vegetables, whole, cut, sliced, broken or in powder, but not ...",5195,6727,14744,12799,10757,12482,15011,18835,20758,8182
300510,"Adhesive dressings and other articles having an adhesive layer, impregnated or covered with ...",4157,3221,3934,5657,7102,9761,18912,17923,17715,8181
91091,Mixtures of different types of spices,301,443,288,739,1865,3057,2708,1956,1607,8154
741129,"Tubes and pipes of copper alloys (excluding copper-zinc base alloys """"brass"""", copper-nickel ...""",186,11,996,245,690,464,1000,5807,11820,8150
91099,"Spices (excluding pepper of the genus Piper, fruit of the genus Capsicum or of the genus Pimenta, ...""",2541,2822,4125,4672,4069,3660,5829,4602,5081,8144
611710,"Shawls, scarves, mufflers, mantillas, veils and the like, knitted or crocheted",3949,3468,7173,3592,5776,4159,4601,6480,13413,8128
830810,"Hooks, eyes and eyelets, of base metal, of a kind used for clothing, footwear, awnings, handbags, ...",2293,5444,5538,4456,4124,5970,14214,16964,16370,8119
520843,"Woven fabrics of cotton, containing >= 85% cotton by weight and weighing <= 200 g/m©÷, in three-thread ...",0,5,46,38,53,1256,3254,4792,4341,8112
380869,"Goods of heading 3808, containing alpha-cypermethrin """"ISO"""", bendiocarb """"ISO"""", bifenthrin ...""",0,0,0,0,0,0,0,0,0,8105
210310,Soya sauce,32,4025,6455,5482,5940,7275,8144,7789,8480,8091
300640,Dental cements and other dental fillings; bone reconstruction cements,1803,1880,2057,2171,2327,2431,3933,6504,5433,8074
820330,"Metal-cutting shears and similar hand tools, of base metal",108,19,446,387,519,700,482,412,520,8069
821192,"Knives with fixed blades of base metal (excluding straw knives, machetes, knives and cutting ...",412,524,672,898,1461,4087,4191,5168,5735,8054
711292,"Waste and scrap of platinum, incl. metal clad with platinum, and other waste and scrap containing ...",130,164,115,364,228,499,296,293,203,8046
30819,"Smoked, frozen, dried, salted or in brine, sea cucumbers """"Stichopus japonicus, Holothurioidea""""""""",215,24,342,168,816,1314,1084,758,506,8034
620219,"Women's or girls' overcoats, raincoats, car coats, capes, cloaks and similar articles, of textile ...",93401,69650,70049,78216,79413,64236,46309,63592,50429,8028
845611,"Machine tools for working any material by removal of material, operated by laser (excl. soldering ...",0,0,0,0,0,0,3628,1893,7723,8020
621139,"Men's or boys' tracksuits and other garments, n.e.s. of textile materials (excluding of cotton ...",9060,4302,10457,7644,9322,14987,10157,10942,15922,8000
110290,"Cereal flours (excluding wheat, meslin and maize)",2457,3002,3054,3434,3606,4650,7075,8392,11365,7987
846694,"Parts and accessories for machine tools for working metal without removing material, n.e.s.",34133,31768,46510,48030,7163,7559,11051,12352,6620,7985
610459,"Women's or girls' skirts and divided skirts of textile materials, knitted or crocheted (excluding ...",37926,47086,46790,36007,47160,32166,36103,27665,17742,7956
282749,Chloride oxides and chloride hydroxides (excluding copper and mercury),1,0,11,1,685,6816,9655,9323,7506,7937
871310,"Carriages for disabled persons, not mechanically propelled",64,456,579,272,229,248,1339,2245,5227,7914
