Code,Product label,Imported value in 2012,Imported value in 2013,Imported value in 2014,Imported value in 2015,Imported value in 2016,Imported value in 2017,Imported value in 2018,Imported value in 2019,Imported value in 2020,Imported value in 2021
TOTAL,All products,113780431,132032531,147839048,165775858,174978350,213215299,236868823,253442016,261309452,329199265
854231,"Electronic integrated circuits as processors and controllers, whether or not combined with ...",1620554,1757711,1668350,3168807,4906415,6622602,7209790,11047942,14383418,22155543
851770,"Parts of telephone sets, telephones for cellular networks or for other wireless networks and ...",4269337,7124265,7378361,9533723,9517484,15204516,14802280,13267263,16072143,20573443
854232,Electronic integrated circuits as memories,6590,36148,163057,271005,60141,105308,239639,585499,2078653,11277300
854239,"Electronic integrated circuits (excluding such as processors, controllers, memories and amplifiers)",5424177,8082158,8174381,9101142,10810658,13812327,15956451,18170636,20975941,9832117
852990,"Parts suitable for use solely or principally with flat panel display modules, transmission ...",414170,653291,1208468,1734824,2235372,3131190,2695355,2934933,4545232,5241639
271019,"Medium oils and preparations, of petroleum or bituminous minerals, not containing biodiesel, ...",6359577,4989501,5656485,4385832,4317746,5579364,6441341,5000670,3069394,4146904
853400,Printed circuits,1096933,1454196,1455255,1888961,2311807,3356674,3314284,3554704,4105170,4135823
999999,Commodities not elsewhere specified,352212,656875,742157,766409,205930,290383,3258629,3600566,2139161,3659028
851712,"Telephones for cellular networks """"mobile telephones"""" or for other wireless networks""""",740738,986442,1290941,1397673,1587315,1850351,1671646,1760807,1498777,3194830
901380,"Liquid crystal devices, n.e.s. and other optical appliances and instruments not elsewhere specified ...",32484,24051,45394,12766,381218,2138995,2979300,1567929,796111,3089305
850760,Lithium-ion accumulators (excluding spent),198721,182078,673182,668028,701292,1063209,1302762,1660844,2210261,3086601
854140,"Photosensitive semiconductor devices, incl. photovoltaic cells whether or not assembled in ...",239574,374237,324056,522706,635755,866923,1723199,3095809,5073553,2812908
520100,"Cotton, neither carded nor combed",860882,1154569,1422723,1607212,1643254,2331827,2727485,2400181,2176156,2715882
720839,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, in coils, simply ...",1391956,1633973,1090738,721938,888301,1644841,1426658,2123609,2213437,2477655
100590,Maize (excluding seed for sowing),462771,624214,1170180,1614132,1644258,1474889,2085299,2288632,2382111,2338105
270112,"Bituminous coal, whether or not pulverised, non-agglomerated",175590,186418,185360,240889,398005,823290,1243149,1634989,1415077,2254665
853690,"Electrical apparatus for switching electrical circuits, or for making connections to or in ...",530528,774965,801458,803904,1265449,1725660,1716174,1898459,2079014,2154733
230400,"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...",1269827,1743312,1859789,1966073,1854731,1728209,2054226,1845242,1925724,2096521
720449,"Waste and scrap of iron or steel (excluding slag, scale and other waste of the production of ...",1401678,1234390,1233460,801767,863671,1381740,1866132,1603331,1581285,1983490
850300,"Parts suitable for use solely or principally with electric motors and generators, electric ...",204408,160879,200045,136059,167093,216437,208927,281509,295805,1926551
847330,Parts and accessories of automatic data-processing machines or for other machines of heading ...,459937,1036622,992844,1142466,1010985,1060831,1061554,1391566,1855737,1878832
600410,"Knitted or crocheted fabrics, of a width of > 30 cm, containing >= 5% by weight elastomeric ...""",182040,268524,312684,352161,554515,716562,764730,875582,919619,1875685
260111,Non-agglomerated iron ores and concentrates (excluding roasted iron pyrites),2435,2435,5039,5972,130633,242193,683379,1057975,1388639,1649065
740311,"Copper, refined, in the form of cathodes and sections of cathodes",712405,736925,868618,929051,1008187,1429611,1525480,1592353,1434014,1607435
847989,"Machines and mechanical appliances, n.e.s.",457395,726909,643986,857013,938223,2890186,1140655,1125335,1100473,1555067
600632,"Dyed fabrics, knitted or crocheted, of synthetic fibres, of a width of > 30 cm (excluding ...""",183340,282745,400162,568223,674480,841006,1091374,1245845,1186500,1532464
392690,"Articles of plastics and articles of other materials of heading 3901 to 3914, n.e.s (excluding ...",566809,721192,828180,969625,1225918,1276008,1537305,1751632,2359875,1524581
722530,"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, not further ...",446585,479213,1367870,1275278,1621025,1675438,1677588,1125218,758555,1522801
300220,Vaccines for human medicine,94934,85811,58188,97084,127909,94712,130065,259662,417824,1363814
870323,"Motor cars and other motor vehicles principally designed for the transport of persons, incl. ...",86387,99180,174433,217958,321933,448846,309600,646472,519046,1363288
844399,"Parts and accessories of printers, copying machines and facsimile machines, n.e.s. (excluding ...",569317,581964,523272,457108,446185,591918,680787,667603,634834,1272667
100199,"Wheat and meslin (excluding seed for sowing, and durum wheat)",755658,614694,648754,595806,1001080,993802,1176202,720289,809188,1271253
600622,"Dyed cotton fabrics, knitted or crocheted, of a width of > 30 cm (excluding warp knit fabrics ...""",632906,742651,781027,803148,806724,861355,1131522,1222758,1169585,1259250
390210,"Polypropylene, in primary forms",928474,1185638,1105253,929897,971866,1109911,1317760,1218376,1124687,1244974
851762,"Machines for the reception, conversion and transmission or regeneration of voice, images or ...",250520,269118,495103,607330,598812,630979,643396,679811,786606,1176187
300490,"Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic purposes, ...""",1162585,1270366,1337568,1518750,1650202,1819985,1791125,1836425,1854355,1138675
850440,Static converters,255519,362687,471629,492931,491967,504546,542353,873558,1396555,1102033
870899,"Parts and accessories, for tractors, motor vehicles for the transport of ten or more persons, ...",113850,106306,157277,238409,308042,277179,331047,357457,318853,1061105
390110,"Polyethylene with a specific gravity of < 0,94, in primary forms",598134,753666,834582,785974,831694,914751,1098407,1164399,1090431,1028505
120190,"Soya beans, whether or not broken (excluding seed for sowing)",780165,784152,873284,764996,661011,707854,771016,686059,772103,1007666
847130,"Data-processing machines, automatic, portable, weighing <= 10 kg, consisting of at least a ...",478877,499126,551513,497441,482612,481479,474039,572027,548623,1007154
850231,"Generating sets, wind-powered",12,61,27,58563,262,6056,85531,100627,217143,998515
151190,"Palm oil and its fractions, whether or not refined (excluding chemically modified and crude)",587242,510986,549232,457195,510865,568737,541439,530770,694470,982766
590320,"Textile fabrics impregnated, coated, covered or laminated with polyurethane (excluding wallcoverings ...",211438,228166,240649,238549,233717,257410,355691,389377,449309,966454
900219,"Objective lenses (excluding for cameras, projectors or photographic enlargers or reducers)",23312,51535,70602,111560,272119,464361,492690,352543,431507,965312
210690,"Food preparations, n.e.s.",227800,369031,426041,476915,509664,526542,586243,798919,795842,949841
854449,"Electric conductors, for a voltage <= 1.000 V, insulated, not fitted with connectors, n.e.s.",257136,314361,297665,369628,389973,495296,567721,727023,813539,940218
391990,"Self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes, of plastics, whether ...",194314,288925,371185,504878,620443,921917,937684,825923,941119,918993
853890,"Parts suitable for use solely or principally with the apparatus of heading 8535, 8536 or 8537, ...",128186,138050,190885,196933,243992,303311,377091,471630,515618,906775
390120,"Polyethylene with a specific gravity of >= 0,94, in primary forms",363938,401366,488616,459700,508529,631288,811266,765806,692386,897386
270119,"Coal, whether or not pulverised, non-agglomerated (excluding anthracite and bituminous coal)",32741,31901,37842,48846,150611,353592,737785,1334034,1668213,888870
760110,"Aluminium, not alloyed, unwrought",198010,156320,323027,313495,361546,488407,494904,461407,460316,881387
382499,"Chemical products and preparations of the chemical or allied industries, incl. those consisting ...",0,0,0,0,0,0,430936,455618,493441,834661
760612,"Plates, sheets and strip, of aluminium alloys, of a thickness of > 0,2 mm, square or rectangular ...",314053,309605,351894,338579,350870,498995,677973,679832,644437,794673
854442,"Electric conductors for a voltage <= 1.000 V, insulated, fitted with connectors, n.e.s.",174748,226059,219721,245182,256402,276635,252665,334783,533211,778861
732690,"Articles of iron or steel, n.e.s. (excluding cast articles or articles of iron or steel wire)",417274,607352,693789,911991,767210,1029005,1114497,1324308,1711733,775143
390410,"Poly""""vinyl chloride"""", in primary forms, not mixed with any other substances""""",129326,152211,203604,199147,250888,278057,292438,316623,399010,757778
853224,"Fixed electrical capacitors, ceramic dielectric, multilayer (excluding power capacitors)",128161,192344,255507,326135,346141,373595,526924,550608,686508,749521
841510,"Window or wall air conditioning machines, self-contained or """"split-system""""""""",166272,306218,329620,483086,712743,613931,691223,790286,802525,744924
900190,"Lenses, prisms, mirrors and other optical elements, of any material, unmounted (excluding such ...",23459,16082,27840,30018,47206,134053,302103,341642,361626,734979
721913,"Flat-rolled products of stainless steel, of a width of >= 600 mm, not further worked than hot-rolled, ...",333890,258461,317638,324228,333097,446867,570982,558706,520247,726196
880240,"Aeroplanes and other powered aircraft of an of an unladen weight > 15.000 kg (excl. helicopters, ...",1183448,1028041,228129,1378589,446830,0,12500,46000,31309,723817
950300,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; ...""",16176,20116,26470,41406,48941,57666,67699,89594,97257,720727
720838,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, in coils, simply ...",222437,284615,340380,261004,372190,577690,806902,555685,403930,720142
854233,Electronic integrated circuits as amplifiers,2702,6778,21171,47452,15030,24146,21153,54287,554634,709840
540752,"Woven fabrics of yarn containing >= 85% by weight of textured polyester filaments, incl. monofilament ...",43323,51623,59616,63536,89775,122745,173798,239504,244404,707234
640690,"Parts of footwear; removable in-soles, heel cushions and similar articles; gaiters, leggings ...",113878,150523,218486,248171,263431,332029,436801,550274,542017,685668
470710,"Recovered """"waste and scrap"""" paper or paperboard of unbleached kraft paper, corrugated paper ...""",11983,14792,32026,33370,38339,95155,246703,301601,361946,682071
852872,"Reception apparatus for television, colour, whether or not incorporating radio-broadcast receivers ...",290416,327928,274660,295114,329096,412185,681616,656216,347696,681211
240220,"Cigarettes, containing tobacco",3318,1889,1574,1687,1545,29,380,12,63,678150
854290,"Parts of electronic integrated circuits, n.e.s.",259436,270046,268265,353119,471065,485185,733076,757109,1148125,672259
870829,"Parts and accessories of bodies for tractors, motor vehicles for the transport of ten or more ...""",171563,215933,287376,454805,630378,474137,643254,723265,626307,657105
851890,"Parts of microphones, loudspeakers, headphones and earphones, earphones, audio-frequency electric ...",235891,324705,348834,436121,459908,616467,649190,686818,699030,644737
540761,"Woven fabrics of yarn containing >= 85% by weight of non-textured polyester filaments, incl. ...",74062,81988,119200,144954,147664,191853,226008,347818,296628,643190
841112,Turbojets of a thrust > 25 kN,0,0,28,39,0,675,8,0,0,642471
271012,"Light oils and preparations, of petroleum or bituminous minerals which >= 90% by volume """"incl. ...""",2995500,2401978,2371371,1585660,1327041,2058824,1616992,1346619,707061,631576
691010,"Ceramic sinks, washbasins, washbasin pedestals, baths, bidets, water closet pans, flushing ...",5274,6491,11635,19914,22392,32508,36961,51420,54628,627915
381800,"Chemical elements and compounds doped for use in electronics, in the form of discs, wafers, ...",114,47,2476,41948,100498,223504,160080,165248,348814,613338
20230,"Frozen, boneless meat of bovine animals",41314,48862,82198,126453,155922,164290,217970,316978,418639,611776
853710,"Boards, cabinets and similar combinations of apparatus for electric control or the distribution ...",243081,353328,391351,454331,525567,492488,490743,628668,754139,611066
940540,"Electric lamps and lighting fittings, n.e.s.",26946,35657,48418,83696,123689,152989,146337,146191,151749,591018
600192,"Pile fabrics of man-made fibres, knitted or crocheted (excluding """"long pile"""" fabrics)""""",27578,35925,36700,41877,51653,85273,97905,164877,136251,590264
760120,Unwrought aluminium alloys,282688,304090,391644,399872,365907,464012,509563,513377,451925,590195
382200,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents ...",88296,95191,106267,124645,143261,167702,152154,200562,196156,579097
230990,Preparations of a kind used in animal feeding (excluding dog or cat food put up for retail ...,336939,361042,420259,473569,530819,478396,527076,504751,541613,578900
900120,Sheets and plates of polarising material,5499,4926,10180,714,71980,416873,576886,543823,665060,576186
330499,"Beauty or make-up preparations and preparations for the care of the skin (other than medicaments), ...",59420,68585,77293,87606,89378,93390,125025,149205,151235,573215
291736,Terephthalic acid and its salts,201773,189255,191590,136144,134533,187496,346582,459695,382028,565918
853669,Plugs and sockets for a voltage <= 1.000 V (excluding lamp holders),101877,130455,157020,183942,225165,306151,265716,338726,417110,564851
854370,"Electrical machines and apparatus, having individual functions, n.e.s. in chapter 85",114444,109409,124642,185427,176507,173522,211236,203581,231842,564815
848180,"Appliances for pipes, boiler shells, tanks, vats or the like (excluding pressure-reducing ...""",200303,247181,257945,335486,291700,299453,300902,371531,345844,552619
220299,"Non-alcoholic beverages (excl. water, fruit or vegetable juices, milk and beer)",0,0,0,0,0,0,89151,115869,116204,548881
903180,"Instruments, appliances and machines for measuring or checking, not elsewhere specified in ...",180663,288694,353264,415075,446259,1011990,703684,841370,760003,545154
850490,"Parts of electrical transformers and inductors, n.e.s.",98666,111092,101922,119866,93742,101541,108865,125232,164798,533442
720851,"Flat-rolled products of iron or non-alloy steel, of a width >= 600 mm, not in coils, simply ...",108032,138260,190571,148932,133919,151723,257151,299440,322279,525321
870322,"Motor cars and other motor vehicles principally designed for the transport of persons, incl. ...",26330,27577,56186,129009,136969,248416,466716,913806,599519,519246
847990,"Parts of machines and mechanical appliances, n.e.s.",40995,41099,46130,75240,82745,121311,150397,138813,158375,517952
690722,"Ceramic flags and paving, hearth or wall tiles, of a water absorption coefficient by weight ...",0,0,0,0,0,0,9783,8192,7117,514476
390740,"Polycarbonates, in primary forms",113659,155977,174725,197902,238833,308014,375895,320822,324331,508787
640620,"Outer soles and heels, of rubber or plastics",126959,138763,155379,178979,188441,199132,196868,223722,190102,503783
590390,"Textile fabrics impregnated, coated, covered or laminated with plastics other than poly""""vinyl ...""",278744,330078,394620,433319,446937,462830,479621,584514,536214,495605
850450,Inductors (excluding inductors for discharge lamps or tubes),196400,205241,209098,254832,285452,331791,347497,434247,587731,489266
390330,"Acrylonitrile-butadiene-styrene copolymers """"ABS"""", in primary forms""""",215614,235162,235739,210961,213254,328170,366277,317008,313264,489158
721049,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, hot-rolled or cold-rolled ...""",119343,224511,220533,353483,440412,319330,265053,216396,172532,486222
848071,Injection or compression-type moulds for rubber or plastics,77823,66201,82405,100139,142649,140383,135082,166749,223820,485987
851829,"Loudspeakers, without enclosure",176932,211226,184351,211283,146389,160147,164566,165283,218272,479902
390130,"Ethylene-vinyl acetate copolymers, in primary forms",108072,124388,160222,169517,219588,243715,252493,309931,254599,473810
390230,"Propylene copolymers, in primary forms",23524,33655,258947,260565,261707,309517,332907,343272,315201,472535
170199,"Cane or beet sugar and chemically pure sucrose, in solid form (excluding cane and beet sugar ...",38353,35745,20874,30917,64712,34258,29717,25459,432628,471460
390720,"Polyethers, in primary forms (excluding polyacetals and goods of 3002 10)",183811,217993,265299,265652,248750,216863,251034,341204,357996,468990
700719,"Toughened """"tempered"""" safety glass (excluding glass of size and shape suitable for incorporation ...""",5131,13221,12422,37253,131213,168317,202909,432328,680940,466401
392062,"Plates, sheets, film, foil and strip, of non-cellular poly""""ethylene terephthalate"""", not ...""",57361,55191,76874,113387,130348,186930,213371,272675,303842,464326
842952,"Self-propelled mechanical shovels, excavators and shovel loaders, with a 360¡Æ revolving su ...",37208,46931,65113,121388,142355,117087,93174,102463,95915,463139
390140,"Ethylene-alpha-olefins copolymers, having a specific gravity of < 0,94 , in primary forms",0,0,0,0,0,0,6303,22810,35379,455962
350691,Adhesives based on polymers of heading 3901 to 3913 or on rubber (excluding products suitable ...,83920,91767,99493,101886,107170,141454,163596,191410,219240,452755
540742,"Woven fabrics of filament yarn containing >= 85% nylon or other polyamides by weight, incl. ...",99630,126516,146287,171757,190786,233327,296985,362460,310868,452562
870421,"Motor vehicles for the transport of goods, with only compression-ignition internal combustion ...""",74281,142625,214034,394366,566917,565226,424340,464707,342802,452257
710239,"Diamonds, worked, but not mounted or set (excluding industrial diamonds)",73846,213851,306371,305751,277060,313128,244196,241726,160876,450216
846799,"Parts of pneumatic tools for working in the hand, hydraulic or with self-contained electric ...",1799,2599,3206,4764,5667,3455,4098,5976,16770,444856
270400,"Coke and semi-coke of coal, of lignite or of peat, whether or not agglomerated; retort carbon",37298,45240,127041,95156,85675,213876,318686,312247,219961,439652
851660,"Electric ovens, cookers, cooking plates and boiling rings, electric grillers and roasters, ...",72015,84295,108047,124691,133802,156908,181897,193734,200804,439140
730890,"Structures and parts of structures, of iron or steel, n.e.s. (excluding bridges and bridge-sections, ...",212629,432213,492768,563410,332731,213120,317923,418979,407055,435848
390950,"Polyurethanes, in primary forms",153968,192074,197306,226950,266720,343649,435935,492195,488655,432315
870332,"Motor cars and other motor vehicles principally designed for the transport of persons, incl. ...""",11859,9640,6128,7057,32004,109554,259979,317199,221345,430659
390810,"Polyamides-6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms",41210,69590,81430,74585,71862,137999,237419,261819,211070,430255
830242,"Base metal mountings, fittings and similar articles suitable for furniture (excluding locks ...",28428,32324,35884,42682,51644,71574,88267,132426,207191,429851
80810,Fresh apples,23633,24515,24473,38114,51610,66842,83712,125445,139119,428086
392010,"Plates, sheets, film, foil and strip, of non-cellular polymers of ethylene, not reinforced, ...",57533,64332,76282,80738,73595,94812,102050,157795,178276,418639
871410,"Parts and accessories of motorcycles, incl. mopeds, n.e.s.",145884,133862,113066,107180,120125,119870,131600,139824,148552,418306
290321,"Vinyl chloride """"chloroethylene""""""""",194141,224296,236000,203874,215627,246166,264893,259270,262124,415502
481092,"Multi-ply paper and paperboard, coated on one or both sides with kaolin or other inorganic ...",93953,131358,147277,178436,217186,277792,368333,353914,384471,402625
80521,Fresh or dried mandarins incl. tangerines and satsumas (excl. clementines),0,0,0,0,0,0,9384,8034,14384,398173
903190,"Parts and accessories for instruments, appliances and machines for measuring and checking, ...",14051,13902,20945,22157,38117,79627,98755,137778,123568,398003
870120,Road tractors for semi-trailers,48389,70133,399099,208728,30745,204959,18500,134699,145190,394368
390769,"Poly""""ethylene terephthalate"""", in primary forms, having a viscosity number of < 78 ml/g""""",0,0,0,0,0,0,574660,483103,299762,393239
740819,"Wire of refined copper, with a maximum cross-sectional dimension of <= 6 mm",53192,60052,65878,52784,63761,179155,195579,192601,235754,392572
230330,Brewing or distilling dregs and waste,146839,128261,176657,148350,212040,142919,234197,303727,270206,392174
721070,"Flat products of iron or non-alloy steel, of a width of >= 600 mm, hot-rolled or cold-rolled ...""",82154,136092,203093,262550,391858,383917,414031,310183,236153,391783
854390,"Parts of electrical machines and apparatus, having individual functions, n.e.s. in chapter ...",16838,11362,16804,8521,15738,13708,37328,34479,52893,390276
940190,"Parts of seats, n.e.s.",34024,41323,55419,66999,92113,80923,128881,235736,289076,386717
841290,"Parts of non-electrical engines and motors, n.e.s.",9100,6127,11896,9632,8780,8984,10714,11574,13505,383697
392190,"Plates, sheets, film, foil and strip, of plastics, reinforced, laminated, supported or similarly ...",132011,154539,201312,202450,209546,328460,416569,450693,479310,383205
260112,Agglomerated iron ores and concentrates (excluding roasted iron pyrites),3,6744,0,2,10571,8375,12994,9286,98495,382303
290539,"Diols (excluding ethylene glycol """"ethanediol"""" and propylene glycol """"propane-1,2-diol"""")""""",6995,6204,7330,6492,22301,120147,149337,123329,84857,378463
390690,"Acrylic polymers, in primary forms (excluding poly""""methyl methacrylate"""")""""",142932,161180,196611,198654,208326,243458,293001,290024,282746,377875
540233,Textured filament yarn of polyester (excluding that put up for retail sale),155468,199604,198812,204260,179174,214218,335382,358324,315976,373640
870422,"Motor vehicles for the transport of goods, with only compression-ignition internal combustion ...""",20118,23603,43897,79628,77559,63752,33369,70519,35739,372639
80131,"Fresh or dried cashew nuts, in shell",321547,589723,627454,1105038,1626834,2523137,1900260,1668415,1418765,363369
550320,"Staple fibres of polyesters, not carded, combed or otherwise processed for spinning",398599,402203,357705,285783,282716,336388,422910,360035,305463,360428
870840,"Gear boxes and parts thereof, for tractors, motor vehicles for the transport of ten or more ...",210260,172929,201523,237166,333830,286347,338598,411153,390587,356968
40210,"Milk and cream in solid forms, of a fat content by weight of <= 1,5%",243442,294931,331258,200012,167409,192210,172339,247289,266160,350622
630790,"Made-up articles of textile materials, incl. dress patterns, n.e.s.",9698,7082,10576,12277,14797,18446,24658,48202,84756,350414
903149,"Optical instruments, appliances and machines for measuring or checking, not elsewhere specified ...",49476,25633,60059,39548,54366,75136,105775,89199,78453,348997
400129,"Natural rubber in primary forms or in plates, sheets or strip (excluding smoked sheets, technically ...""",8243,15239,7779,6977,14537,38104,34306,52335,251201,345439
870423,"Motor vehicles for the transport of goods, with only compression-ignition internal combustion ...""",185453,183870,460095,1017577,380261,303292,24607,92818,107023,345046
392099,"Plates, sheets, film, foil and strip, of non-cellular plastics, n.e.s., not reinforced, laminated, ...",38036,39453,124885,237114,349445,565454,447701,631231,555220,342674
640299,Footwear with outer soles and uppers of rubber or plastics (excluding covering the ankle or ...,1430,2383,4004,9265,9286,10265,9355,11868,12187,335992
410799,"Leather """"incl. parchment-dressed leather"""" of the portions, strips or sheets of  hides and ...""",355410,659824,946592,977135,956135,967355,929299,903074,706165,335296
854160,Mounted piezoelectric crystals,7969,12243,54238,53398,54776,56689,54048,64934,107663,333642
20329,"Frozen meat of swine (excluding carcases and half-carcases, and hams, shoulders and cuts thereof, ...",4981,4857,8098,15716,17646,12248,28184,53795,315940,333448
30617,"Frozen shrimps and prawns, even smoked, whether in shell or not, incl. shrimps and prawns in ...",125469,201710,436451,385597,331651,430054,387549,220939,265594,331915
731815,"Threaded screws and bolts, of iron or steel, whether or not with their nuts and washers (excl. ...",78155,85223,101351,139998,149152,133450,164133,181520,212165,326106
850511,Permanent magnets of metal and articles intended to become permanent magnets after magnetization ...,62490,59069,64481,71493,84152,90214,106738,132974,227532,323488
330290,"Mixtures of odoriferous substances and mixtures, incl. alcoholic solutions, based on one or ...",154782,165818,191675,202511,198109,202673,227343,253440,296338,322464
390799,"Saturated polyesters in primary forms (excluding polycarbonates, alkyd resins, poly""""ethylene ...""",70674,85601,89505,112894,121940,183300,216719,222724,204685,320778
722540,"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, not further ...",172493,239896,433892,526768,516975,480546,560157,576371,326492,317100
691110,"Tableware and kitchenware, of porcelain or china (excluding ornamental articles, pots, jars, ...",3117,4695,7592,13881,16880,18129,13910,10851,11548,314844
271320,Petroleum bitumen,262702,313417,360515,406383,136525,195163,272407,281596,283468,313601
847780,"Machinery for working rubber or plastics or for the manufacture of products from these materials, ...",183767,276245,291776,344647,357441,400596,399760,565325,371136,313529
600537,"Dyed warp knit fabrics of synthetic fibres """"incl. those made on galloon knitting machines"""", ...""",0,0,0,0,0,0,135645,160401,170497,313306
847710,Injection-moulding machines for working rubber or plastics,70266,85437,118341,139621,143248,163467,154831,193998,198684,311410
270900,"Petroleum oils and oils obtained from bituminous minerals, crude",647525,1123084,516237,99388,202682,645539,2914298,3809033,3840252,311031
410792,"Grain splits leather """"incl. parchment-dressed leather"""", of the portions, strips or sheets ...""",10112,15959,40158,16455,967,2908,4648,15779,12421,308124
842649,"Mobile cranes and works trucks fitted with a crane, self-propelled (excluding those on tyres ...",6119,14271,34236,65844,42696,20127,25996,11936,53061,304665
10229,Live cattle (excluding pure-bred for breeding),7493,59723,242376,433251,330062,284521,330352,553030,634926,304361
190110,"Food preparations for infant use, put up for retail sale, of flour, groats, meal, starch or ...",268890,273827,237101,230898,258559,290454,230119,271836,286014,304316
850131,"DC motors of an output > 37,5 W but <= 750 W and DC generators of an output <= 750 W (excl. ...",16316,20636,16996,13347,11912,35752,75550,90640,187359,304271
854411,"Winding wire for electrical purposes, of copper, insulated",179668,167168,166972,163897,186770,230615,249734,259089,272128,301026
780110,"Unwrought lead, refined",15137,88321,95947,102455,116607,127259,139751,168005,226622,299310
230110,"Flours, meals and pellets, of meat or offal, unfit for human consumption; greaves",203934,267427,264428,273332,246216,242169,328544,349234,379548,298877
852580,"Television cameras, digital cameras and video camera recorders",689502,884831,1028946,1087738,607687,678044,780232,945932,560405,295226
440890,"Sheets for veneering, incl. those obtained by slicing laminated wood, for plywood or for other ...",40446,40368,59092,54695,63746,68250,93423,144551,179421,294184
740811,"Wire of refined copper, with a maximum cross-sectional dimension of > 6 mm",59112,93420,130871,111155,101180,184661,259211,209687,189145,294176
854190,"Parts of diodes, transistors and similar semiconductor devices; photosensitive semiconductor ...",30455,49422,88687,265677,571924,523648,455623,576642,264863,292476
620432,"Women's or girls' jackets and blazers of cotton (excluding knitted or crocheted, wind-jackets ...",135,218,406,436,409,498,397,632,627,290372
284690,"Compounds, inorganic or organic, of rare-earth metals, of yttrium or of scandium or of mixtures ...",54647,56803,107532,92134,88785,111381,0,0,0,290114
401120,"New pneumatic tyres, of rubber, of a kind used for buses and lorries (excluding typres with ...",183702,195720,187657,173673,142798,187904,205228,209931,187578,288975
732393,"Table, kitchen or other household articles, and parts thereof, of stainless steel (excluding ...",9710,9633,11692,14958,20835,26888,32260,41362,39446,287498
871120,"Motorcycles, incl. mopeds, with reciprocating internal combustion piston engine of a cylinder ...",66347,40856,54745,44999,48007,70037,216095,381287,328964,287099
790111,"Unwrought zinc, not alloyed, containing by weight >= 99,99% of zinc",78984,92385,129255,132966,168889,268791,249049,241327,231919,284774
854110,Diodes (excluding photosensitive or light emitting diodes),103637,132977,168908,186916,185400,228675,231665,264541,318827,284167
960719,Slide fasteners (excluding fitted with chain scoops of base metal),176553,221034,260321,268702,269879,284833,302187,305983,259069,283672
850164,"AC generators """"alternators"""", of an output > 750 kVA (excl. photovoltaic generators)""""",40950,39990,41942,47018,53264,20264,45715,138063,65337,282968
640610,Uppers and parts thereof (excluding stiffeners and general parts made of asbestos),32308,70588,57307,92036,182779,258629,200547,179369,225872,279684
310530,"Diammonium hydrogenorthophosphate """"diammonium phosphate"""" (excluding that in tablets or similar ...""",440548,463082,442319,453009,296268,321520,273478,187929,200432,278211
310221,"Ammonium sulphate (excluding that in pellet or similar forms, or in packages with a gross weight ...",268382,190373,124316,146447,121435,131996,137126,121989,111616,276182
482110,"Paper or paperboard labels of all kinds, printed",88628,101896,107962,125954,147921,205148,182154,194347,193834,274272
70320,"Garlic, fresh or chilled",5722,6995,14401,24335,31503,27090,31204,38960,48456,273933
410712,"Grain splits leather """"incl. parchment-dressed leather"""", of the whole hides and skins of ...""",201,498,2,405,9274,22409,18933,92852,115893,273277
841810,"Combined refrigerator-freezers, with separate external doors or drawers, or combinations thereof",6258,1603,22520,25855,46912,151181,239813,252205,281228,269850
280300,"Carbon (carbon blacks and other forms of carbon, n.e.s.)",83132,87320,104213,87641,88828,138055,198406,192825,177246,269783
50510,"Feathers used for stuffing and down, not further worked than cleaned, disinfected or treated ...",65172,132187,173337,101515,71691,110080,228992,295400,169338,269347
551219,"Woven fabrics containing >= 85% polyester staple fibres by weight, dyed, made of yarn of different ...",384841,414571,520212,558790,1094375,752524,785261,619006,470040,268588
853650,Switches for a voltage <= 1.000 V (excluding relays and automatic circuit breakers),92944,102828,105942,131683,174994,189592,194463,226449,293858,268333
840734,"Spark-ignition reciprocating piston engine, of a kind used for vehicles of chapter 87, of a ...",59323,79200,87467,120981,164751,150634,245574,244467,312639,266208
320611,Pigments and preparations based on titanium dioxide of a kind used for colouring any material ...,81145,92580,102722,108345,130672,193699,223657,243646,236902,262749
300215,"Immunological products, put up in measured doses or in forms or packings for retail sale (excl. ...",0,0,0,0,0,0,11989,9144,12720,261732
903090,Parts and accessories for instruments and apparatus for measuring or checking electrical quantities ...,10316,16121,26420,40845,53264,96525,96579,156066,213378,261666
940510,Chandeliers and other electric ceiling or wall lighting fittings (excluding for lighting public ...,24495,35499,43844,48523,63549,72332,90811,102602,101329,259416
611020,"Jerseys, pullovers, cardigans, waistcoats and similar articles, of cotton, knitted or crocheted ...",1273,911,847,1447,2044,4282,5250,8639,10051,258218
961900,"Sanitary towels (pads) and tampons, napkins and napkin liners for babies, and similar articles, ...",38324,58551,64683,36872,50260,59803,79914,113159,139787,257669
