Code,Product label,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021
847780,"Machinery for working rubber or plastics or for the manufacture of products from these materials, ...",386614,242713,270934,257856,307704,406509,365553,401601,381898,423515
220830,Whiskies,31036,40786,55239,85762,99958,121605,135680,178470,254059,420653
870895,"Safety airbags with inflator system and parts thereof, for tractors, motor vehicles for the ...",391412,375802,328894,362675,604025,745835,747503,618584,353962,419715
842641,"Mobile cranes and works trucks fitted with a crane, self-propelled, on tyres (excluding wheel-mounted ...",409534,599636,726222,651946,461946,451147,421070,513638,363309,416376
711021,"Palladium, unwrought or in powder form",122659,89291,147187,138697,54837,110430,127075,306087,583507,414709
950300,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; ...""",143240,133456,155828,174714,190982,193070,249100,274967,307109,414620
390210,"Polypropylene, in primary forms",349922,293813,280658,261071,216466,235844,301925,329879,351411,407276
901812,Ultrasonic scanning apparatus,544598,463656,455221,405147,406800,410020,444426,431254,353105,406893
391910,"Self-adhesive plates, sheets, film, foil, tape, strip and other flat shapes, of plastics, in ...",447376,381728,370247,328797,339610,373322,384694,345166,340437,404836
400299,"Synthetic rubber and factice derived from oils, in primary forms or in plates, sheets or strip ...""",394399,407555,415400,369798,356914,379774,396989,362314,343977,404026
330590,"Preparations for use on the hair (excluding shampoos, preparations for permanent waving or ...",160784,139011,140793,159029,178944,237383,296121,340850,349438,401866
852610,Radar apparatus,151262,117369,139299,170430,227228,306229,347418,325508,280589,400903
190590,"Bread, pastry, cakes, biscuits and other bakers' wares, whether or not containing cocoa; communion ...",195571,204764,234136,257550,304350,294997,311802,308337,318856,400366
370500,"Photographic plates and film, exposed and developed (excl. products made of paper, paperboard ...",0,0,0,0,0,368822,498124,457446,395735,399091
844313,"Offset printing machinery (excluding sheet fed offset printing machinery, sheet size <= 22 ...",490772,601543,560224,517087,425013,397920,458585,430714,252230,395002
270750,"Aromatic hydrocarbon mixtures of which >= 65% by volume, incl. losses, distils at 250¡ÆC by ...",121182,252997,380441,354794,367108,411178,373010,292001,270585,394768
400219,"Styrene-butadiene rubber """"SBR""""; carboxylated styrene-butadiene rubber """"XSBR"""", in primary ...""",757844,679485,599291,451501,451224,546306,483213,428772,311083,393931
392020,"Plates, sheets, film, foil and strip, of non-cellular polymers of ethylene, not reinforced, ...",367238,331309,358909,324955,325040,338364,358722,341415,341849,392330
722020,"Flat-rolled products of stainless steel, of a width of < 600 mm, not further worked than cold-rolled ...""",457117,356862,372221,334087,350713,364036,382456,365893,329301,391803
840810,"Compression-ignition internal combustion piston engine """"diesel or semi-diesel engine"""", for ...""",742123,671586,645247,456944,468801,469644,405005,446629,393097,391088
760720,"Aluminium foil, backed, of a thickness (excluding any backing) of <= 0,2 mm (excluding stamping ...",92703,96153,80588,82873,95132,85246,92762,144708,254262,390229
711011,"Platinum, unwrought or in powder form",674947,970302,812011,394578,279549,262202,228538,270529,279833,385272
390931,"Poly""""methylene phenyl isocyanate"""" """"crude MDI, polymeric MDI"""", in primary forms""""",0,0,0,0,0,485123,399600,276854,273021,385068
848250,Cylindrical roller bearings (excluding needle roller bearings),386927,343657,362873,336299,341023,369392,390473,374364,334934,384236
731511,Roller chain of iron or steel,408384,365214,343028,299606,316834,324061,338612,331985,292148,383904
846729,"Electromechanical tools for working in the hand, with self-contained electric motor (excluding ...",327153,297551,272729,243819,255629,295919,312236,303132,267856,383596
720421,"Waste and scrap of stainless steel (excluding radioactive, and waste and scrap of batteries ...",228696,209946,148417,188684,109312,169869,201460,245164,258062,382600
870332,"Motor cars and other motor vehicles principally designed for the transport of persons, incl. ...""",3565938,4523492,5177993,4851998,4284584,3182419,1803428,1236701,524288,380005
722599,"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, hot-rolled ...""",279937,318165,358676,370700,406576,427009,400348,347955,251781,379033
381590,"Reaction initiators, reaction accelerators and catalytic preparations, n.e.s. (excluding rubber ...",194390,201624,265787,190986,203216,230795,264142,253217,225389,378166
220600,"Cider, perry, mead and other fermented beverages and mixtures of fermented beverages and non-alcoholic ...",117292,111794,112685,120173,149158,174608,209558,222849,232820,377246
370199,"Photographic plates and film in the flat for monochrome photography, sensitised, unexposed, ...",352657,298693,257821,251749,268725,261846,304930,331629,351667,375838
720826,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, in coils, simply ...",475662,414784,383682,330175,288926,347732,366464,330642,207375,374730
761699,"Articles of aluminium, n.e.s.",214292,212930,198317,182159,187399,209583,254673,247127,313320,370617
950631,"Golf clubs, complete",277872,254505,260557,242670,244274,251050,288619,274105,288727,368866
871120,"Motorcycles, incl. mopeds, with reciprocating internal combustion piston engine of a cylinder ...",405833,371691,396751,340280,323334,321831,352391,303234,283047,367816
870810,"Bumpers and parts thereof for tractors, motor vehicles for the transport of ten or more persons, ...",429090,415155,405203,360836,383520,384976,400468,396389,304394,366583
820780,Interchangeable tools for turning,245236,224977,231206,229352,261842,293653,302757,291767,297380,364755
390190,"Polymers of ethylene, in primary forms (excluding polyethylene and ethylene-vinyl acetate  ...",381608,401617,500908,439938,417911,322928,341753,309972,310300,364119
741012,"Copper alloy foil, not backed, of a thickness of <= 0,15 mm (excluding stamping foils of heading ...",288954,264909,248871,212168,205904,253907,275312,241065,283389,363468
290723,"4,4'-Isopropylidenediphenol """"bisphenol A, diphenylolpropane"""" and its salts""""",278909,203810,196446,142782,162495,184237,207036,191354,209687,361280
390810,"Polyamides-6, -11, -12, -6,6, -6,9, -6,10 or -6,12, in primary forms",466423,425154,429062,369066,361063,372416,381562,356161,287800,360055
391732,"Flexible tubes, pipes and hoses of plastics, not reinforced or otherwise combined with other ...",300938,270860,258154,238481,269314,315987,335837,316772,293327,359918
720916,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, in coils, simply ...""",451384,394065,312713,255780,248778,309928,325516,264690,191664,359681
721499,"Bars and rods, of iron or non-alloy steel, only hot-rolled, only hot-drawn or only hot-extruded ...",419864,349307,367132,333421,310983,353964,389523,337846,197405,358307
844630,"Weaving machines for weaving fabrics of a width > 30 cm, shuttleless type",477671,595976,490137,391735,494727,399968,522156,428354,250164,357924
842240,"Packing or wrapping machinery, incl. heat-shrink wrapping machinery (excluding machinery for ...",312717,267376,286059,285080,320953,312651,339837,337510,348661,357201
721933,"Flat-rolled products of stainless steel, of a width of >= 600 mm, not further worked than ...""",312405,277480,291164,272510,248685,274198,324816,312731,257498,356246
293190,Separate chemically defined organo-inorganic compounds (excluding organo-sulphur compounds ...,239316,207974,211088,199116,208435,243436,273301,299509,292979,354602
721420,"Bars and rods, of iron or non-alloy steel, with indentations, ribs, groves or other deformations ...",158349,126507,105405,177431,153338,153768,151112,113965,112680,353694
390390,"Polymers of styrene, in primary forms (excluding polystyrene, styrene-acrylonitrile copolymers ...""",346162,303228,307009,277690,265341,295736,309776,299782,273807,353240
840733,"Spark-ignition reciprocating piston engine, of a kind used for vehicles of chapter 87, of a ...",359671,323237,246938,306948,321732,329388,385387,378581,347587,352877
847720,Extruders for working rubber or plastics,414242,228399,264405,186044,221863,281888,288705,313847,342549,352351
847790,Parts of machinery for working rubber or plastics or for the manufacture of products from these ...,461359,420315,342282,323484,328918,335351,393478,461867,375291,350294
350691,Adhesives based on polymers of heading 3901 to 3913 or on rubber (excluding products suitable ...,516562,444557,463845,397184,411536,359704,360969,342819,305366,350142
470710,"Recovered """"waste and scrap"""" paper or paperboard of unbleached kraft paper, corrugated paper ...""",437839,425313,380891,323692,306746,363426,411718,229213,247627,349009
400249,"Chloroprene """"chlorobutadiene rubber, CR"""", in primary forms or in plates, sheets or strip ...""",403891,382148,367758,329787,338929,377856,406438,363955,292871,346256
853620,Automatic circuit breakers for a voltage <= 1.000 V,294452,224525,257359,245209,249786,255837,238975,229222,267410,345804
848410,Gaskets and similar joints of metal sheeting combined with other material or of two or more ...,409732,410284,378297,335483,339902,342151,334261,320027,281879,344786
730441,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of stainless steel, ...""",315493,375199,353086,323587,325975,320234,362390,241634,253548,344620
840690,"Parts of steam and other vapour turbines, n.e.s.",969238,1043148,1233858,1107806,882418,907510,519727,577953,450657,343893
870870,"Road wheels and parts and accessories thereof, for tractors, motor vehicles for the transport ...",532314,451756,363857,320972,349090,353204,393343,337873,273963,343880
851130,Distributors and ignition coils of a kind used for spark-ignition or compression-ignition internal ...,285729,256744,240821,208870,204830,208130,183661,167336,188618,343123
870191,"Tractors, of an engine power <= 18 kW (excl. those of heading 8709, pedestrian-controlled tractors, ...",0,0,0,0,0,313459,358773,352765,266480,342217
722540,"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, not further ...",721672,616439,760151,423356,466524,372840,399446,320117,251790,339394
740319,"Copper, refined, unwrought (excluding copper in the form of billets, wire-bars, cathodes and ...",188192,219735,220283,165314,154982,205054,228371,166309,219332,339277
550130,"Filament tow as specified in Note 1 to chapter 55, acrylic or modacrylic",258774,256875,299844,323699,316403,261940,290715,314355,271678,337294
300439,"Medicaments containing hormones or steroids used as hormones but not antibiotics, put up in ...""",355528,295649,312445,256985,320292,267218,286061,282369,285747,336687
281512,"Sodium hydroxide """"caustic soda"""" in aqueous solution """"soda lye or liquid soda""""""""",160672,186027,122951,201089,197247,309086,330809,257949,231092,335851
720711,"Semi-finished products of iron or non-alloy steel containing, by weight, < 0,25% of carbon, ...",336930,296542,171667,117886,112453,195252,224503,167061,210985,335312
281122,Silicon dioxide,264035,214832,211032,220610,242306,255522,256098,268708,267164,334069
291614,Esters of methacrylic acid,373080,337301,429424,330312,294565,477302,394414,316057,259877,333536
730429,"Casing and tubing, seamless, of iron or steel, of a kind used in drilling for oil or gas (excluding ...",1248820,1260446,1317467,657227,464906,528204,573995,587128,432119,333179
722519,"Flat-rolled products of silicon-electrical steel, of a width of >= 600 mm, non-grain-oriented",426411,365053,399153,313374,266533,288643,318721,228437,180155,331122
741022,"Copper alloy foil, backed, of a thickness """"excluding any backing"""" of <= 0,15 mm (excluding ...""",37845,48226,36562,16793,30878,15243,15591,17931,84844,328396
720260,Ferro-nickel,655729,548371,513228,422695,241624,264367,288926,349848,275340,328291
320417,Synthetic organic pigments; preparations based on synthetic organic pigments of a kind used ...,291506,215233,195163,213661,248809,266985,276722,249472,280772,326685
847190,"Magnetic or optical readers, machines for transcribing data onto data media in coded form and ...",137713,104431,131783,152531,162310,185568,227678,186272,267674,326205
290230,Toluene,149360,414929,554999,458939,320251,400214,467727,339594,168606,326005
852852,Monitors capable of directly connecting to and designed for use with an automatic data processing ...,0,0,0,0,0,286072,307603,291146,304622,325819
841290,"Parts of non-electrical engines and motors, n.e.s.",265645,245106,243888,218846,224954,241080,291465,259427,250889,325718
848140,Safety or relief valves,399615,421071,421001,378200,331367,298991,285129,359023,286804,325376
340213,"Non-ionic organic surface-active agents, whether or not put up for retail sale (excluding soap)",314203,286574,290043,258808,247202,263212,280293,265923,249510,324610
380891,"Insecticides, put up in forms or packings for retail sale or as preparations or articles (excl. ...",175721,165264,169588,181241,214103,230124,273755,272355,299602,324571
321410,"Glaziers' putty, grafting putty, resin cements, caulking compounds and other mastics; painters' ...",246287,187511,197462,179920,209963,240171,250707,260538,262260,323642
300510,"Adhesive dressings and other articles having an adhesive layer, impregnated or covered with ...",276799,233976,163899,191185,216924,208301,218108,258594,298238,323557
843139,"Parts of machinery of heading 8428, n.e.s.",281522,289244,236132,267341,254828,310978,317889,354529,248470,323457
293399,"Heterocyclic compounds with nitrogen hetero-atom[s] only (excluding those containing an unfused ...""",431020,506474,490991,473893,431951,340874,317287,350586,316463,321625
722591,"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, hot-rolled ...""",518966,440253,419415,355121,293396,348641,317288,252084,210244,319066
842710,"Self-propelled trucks fitted with lifting or handling equipment, powered by an electric motor",265245,216950,234873,235136,263066,266898,303357,273703,255687,319017
902219,"Apparatus based on the use of X-rays (other than for medical, surgical, dental or veterinary ...",261397,236880,234018,239586,264225,282659,331438,308133,286910,318869
560394,"Nonwovens, whether or not impregnated, coated, covered or laminated, n.e.s., weighing > than ...",225995,220526,220958,206529,225685,244784,263739,272859,240951,318766
852351,"Solid-state, non-volatile data storage devices for recording data from an external source [flash ...",271034,308468,277395,239410,236378,257303,319951,313137,298504,317258
851590,"Parts of machines and apparatus for soldering or welding or for hot spraying of metals, metal ...",305956,251997,263882,262612,274936,328739,350968,299853,371174,315908
901850,"Ophthalmic instruments and appliances, n.e.s.",316839,307174,297016,259534,267043,285392,315025,306893,256263,315193
853610,Fuses for a voltage <= 1.000 V,350849,296549,282251,241497,261484,272719,279414,250540,231880,315177
290220,Benzene,500459,962400,823722,414800,521235,593692,635777,364741,209506,314566
842230,"Machinery for filling, closing, sealing or labelling bottles, cans, boxes, bags or other containers; ...",334632,361654,279907,265852,263620,281774,342587,315076,312727,313293
700529,"Float glass and surface ground and polished glass, in sheets, but not otherwise worked (excluding ...""",575818,486875,356779,256348,261455,195121,222091,280992,223373,313041
870290,"Motor vehicles for the transport of >= 10 persons, incl. driver, not with compression-ignition ...""",1179052,1168849,1088318,1028215,741226,622526,514716,489193,304641,309174
844331,"Machines which perform two or more of the functions of printing, copying or facsimile transmission, ...",320196,297336,290400,324459,321455,356077,325717,441575,355010,308723
870892,"Silencers """"mufflers"""" and exhaust pipes, and parts thereof, for tractors, motor vehicles ...""",428711,342858,270671,254383,249751,236513,261271,278507,245260,305697
330420,Eye make-up preparations,132037,120821,136989,160797,211694,247356,312547,286005,236823,305539
330790,"Depilatories and other perfumery, toilet or cosmetic preparations, n.e.s.",43966,44259,51723,79182,193861,313250,391723,319535,310657,305523
844520,Textile spinning machines (excluding extruding and drawing or roving machines),232037,207742,230133,80187,133799,204218,164953,154116,165131,305100
400220,"Butadiene rubber """"BR"""", in primary forms or in plates, sheets or strip""""",351007,328548,292314,245669,278855,345611,290173,280777,208272,304565
390110,"Polyethylene with a specific gravity of < 0,94, in primary forms",280688,265369,229491,219682,234372,208329,220567,245700,265101,304509
290339,"Fluorinated, brominated or iodinated derivatives of acyclic hydrocarbons (excluding ethylene ...",196430,147978,150868,203095,250617,278221,268056,264513,256789,304249
711031,"Rhodium, unwrought or in powder form",27583,17708,12260,13524,2304,5320,15365,23333,150994,302623
910811,"Watch movements, complete and assembled, electrically operated, with mechanical display only ...",779890,628336,602596,508788,457331,471434,430504,400402,222106,301948
732020,"Helical springs, of iron or steel (excluding flat spiral springs, clock and watch springs, ...",354983,320536,307632,255761,261118,280555,298908,282923,257428,301198
350790,"Enzymes and prepared enzymes, n.e.s. (excluding rennet and concentrates thereof)",243636,251748,256240,216128,237943,242855,269996,251801,262062,296145
293339,"Heterocyclic compounds with nitrogen hetero-atom[s] only, containing an unfused pyridine ring, ...",388283,361110,307873,273398,296108,307553,235407,286411,269518,296143
870194,"Tractors, of an engine power > 75 kW but <= 130 kW (excl. those of heading 8709, pedestrian-controlled ...",0,0,0,0,0,142128,143501,156944,148069,295504
392051,"Plates, sheets, film, foil and strip, of non-cellular poly""""methyl methacrylate"""", not reinforced, ...""",108496,86055,82329,104725,136594,120407,179278,205614,235422,294008
290270,Cumene,543118,653264,549709,405660,298381,431242,435989,243460,134027,292360
760719,"Aluminium foil, not backed, rolled and further worked, of a thickness of <= 2 mm (excluding ...",360637,371722,341027,292214,295862,310619,319838,235434,239234,291862
902620,Instruments and apparatus for measuring or checking pressure of liquids or gases (excluding ...,309266,263679,259236,240467,246698,269508,281460,261848,248376,289434
854470,"Optical fibre cables made up of individually sheathed fibres, whether or not containing electric ...",213253,166318,176650,127877,211199,232291,190783,186777,226063,288444
740990,"Plates, sheets and strip, of copper alloys, of a thickness of > 0,15 mm (excluding copper-zinc ...""",160465,170005,171484,146130,145384,178184,204476,178883,192765,288066
350610,"Products suitable for use as glues or adhesives put up for retail sale as glues or adhesives, ...",285212,225080,213241,184711,195804,214192,222485,217608,230740,286862
390890,"Polyamides, in primary forms (excluding polyamides-6, -11, -12, -6,6, -6,9, -6,10 and -6,12)",208169,196526,184030,181651,193801,198124,219097,216855,209104,283814
390950,"Polyurethanes, in primary forms",239855,208258,201660,188068,203967,220733,241342,232115,229921,283577
300214,"Immunological products, mixed, not put up in measured doses or in forms or packings for retail ...",0,0,0,0,0,63752,67853,105587,122667,282378
292429,"Cyclic amides, incl. cyclic carbamates, and their derivatives; salts thereof (excluding ureines ...""",202052,219476,263787,179127,194148,184143,198700,177404,222163,282002
901320,Lasers (excluding laser diodes),192931,165489,182927,214586,233926,269345,253880,243140,186362,281550
750210,"Nickel, not alloyed, unwrought",215218,168470,276222,357974,268845,236405,212468,263743,384065,281035
390940,"Phenolic resins, in primary forms",235501,221086,215037,189587,217975,230073,243476,226100,220217,279976
722990,"Wire of alloy steel other than stainless, in coils (excluding bars and rods and wire of silico-manganese ...",309773,293267,314610,282070,291350,290921,301030,264643,210769,279620
853340,"Electrical variable resistors, incl. rheostats and potentiometers (excluding wirewound variable ...",339231,289558,279203,222127,207345,203608,210069,199014,218068,278195
290729,"Polyphenols and phenol-alcohols (excluding resorcinol and hydroquinone """"quinol"""" and their ...""",179873,173321,195993,148398,154311,209945,58335,264754,260672,277868
722100,"Bars and rods of stainless steel, hot-rolled, in irregularly wound coils",289931,258229,270424,248732,202106,264419,241614,237336,205964,277843
390230,"Propylene copolymers, in primary forms",311305,279629,259500,213467,208563,196243,220996,248545,226003,277294
730630,"Tubes, pipes and hollow profiles, welded, of circular cross-section, of iron or non-alloy steel ...",309048,281816,260164,237959,236742,245525,276693,251530,216209,276573
900290,"Lenses, prisms, mirrors and other optical elements, mounted, of any material, being parts of ...",205674,251482,269423,269745,277100,238603,239989,258622,241303,274939
810820,Unwrought titanium; titanium powders,378119,225251,185711,214110,176121,225024,250368,311873,186061,273795
854233,Electronic integrated circuits as amplifiers,769849,538957,375074,472990,508773,475162,403542,306824,283186,273056
480525,"Testliner """"recycled liner board"""", uncoated, in rolls of a width > 36 cm or in square or ...""",22598,32230,47438,56568,71936,105439,148074,127316,184303,272477
721050,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, hot-rolled or cold-rolled ...""",225240,195621,229068,204557,194096,224203,257088,246032,246234,270779
722490,Semi-finished products of alloy steel other than stainless,159015,146187,175789,99501,106602,140135,198499,143804,137126,270413
730210,"Rails of iron or steel, for railway or tramway track (excluding check-rails)",627112,643957,543207,488032,423559,334683,337140,432822,255879,268248
848240,Needle roller bearings,271510,261975,252189,228920,236104,267737,278503,265096,212251,267927
901849,"Instruments and appliances used in dental sciences, n.e.s.",217985,209451,213238,209480,215521,212811,230705,228812,197134,267374
840790,Spark-ignition reciprocating or rotary internal combustion piston engine (excluding those for ...,465283,392700,348144,330651,346358,371240,429163,384171,236367,264741
220299,"Non-alcoholic beverages (excl. water, fruit or vegetable juices, milk and beer)",0,0,0,0,0,141746,186492,206121,234968,263518
720852,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, not in coils, simply ...",383313,332660,211757,209660,149423,136540,174971,177843,184511,262490
681381,"Brake linings and pads, with a basis of mineral substances or cellulose, whether or not combined ...",361913,343796,338191,296570,281063,267899,238975,242598,201175,259700
851531,"Fully or partly automatic machines for arc welding of metals, incl. plasma arc welding",309768,226675,224069,182918,192375,167804,269381,225625,204483,259413
843120,"Parts of fork-lift trucks and other works trucks fitted with lifting or handling equipment, ...",312591,302937,290114,258196,233724,274345,295924,245423,187810,259261
903089,"Instruments and apparatus for measuring or checking electrical quantities, without recording ...",772688,569047,426422,272341,271395,295248,282344,259898,212352,258173
481013,"Paper and paperboard used for writing, printing or other graphic purposes, not containing fibres ...",133567,164881,151577,164186,153348,176598,304796,206610,193689,258150
852691,Radio navigational aid apparatus,1762730,1192211,1051430,894110,884456,806471,763390,605536,395541,257543
680422,"Millstones, grindstones, grinding wheels and the like, without frameworks, for sharpening, ...",291304,251732,251527,230263,248956,248952,262282,242438,203667,257119
20230,"Frozen, boneless meat of bovine animals",43977,32464,38005,40284,57117,85053,102078,143380,134876,256857
381010,"Pickling preparations for metal surfaces; soldering, brazing or welding pastes and powders ...",321342,277000,226296,191197,217403,239783,251650,231608,248602,254740
900110,"Optical fibres, optical fibre bundles and cables (excluding made up of individually sheathed ...",312180,259041,266790,311231,309676,335379,374373,291090,243401,253828
390290,"Polymers of propylene or of other olefins, in primary forms (excluding polypropylene, polyisobutylene ...",202606,215282,210013,196794,209525,216274,224713,220995,210540,253709
854430,"Ignition wiring sets and other wiring sets for vehicles, aircraft or ships",238282,275364,219061,199531,220973,232970,238274,255695,299018,251779
681599,"Articles of stone or of other mineral substances, n.e.s.",74161,64059,96259,83078,104354,109381,150381,167730,130438,251458
950440,Playing cards,143905,143675,151476,142494,158509,164416,172332,131178,97401,249833
731822,Washers of iron or steel (excl. spring washers and other lock washers),243149,224112,213373,189195,207853,226770,238255,232348,205640,249276
870790,"Bodies for tractors, motor vehicles for the transport of ten or more persons, motor vehicles ...",120544,156713,246948,161345,186012,188424,258156,337649,222441,249079
870891,"Radiators and parts thereof, for tractors, motor vehicles for the transport of ten or more ...",248705,231124,221853,190448,191356,198367,223346,201382,181173,248507
902590,"Parts and accessories for hydrometers, areometers and similar floating instruments, thermometers, ...",224416,197173,221929,219481,222131,213974,187961,168155,203028,247205
340220,"Surface-active preparations, washing preparations, auxiliary washing preparations and cleaning ...",60599,51254,62055,68214,101642,137364,175000,218134,231308,245365
851580,"Electric machines and apparatus for laser or other light or photon beam, ultrasonic, electron ...",320325,274678,268485,260021,296765,299259,322412,298056,234500,245084
961210,"Typewriter or similar ribbons, inked or otherwise prepared for giving impressions, whether ...",230288,190001,252814,265686,270489,289502,271160,264391,219378,245080
841221,"Hydraulic power engines and motors, linear acting """"cylinders""""""""",395898,243911,243161,200009,213083,235026,246528,249233,202121,243860
846694,"Parts and accessories for machine tools for working metal without removing material, n.e.s.",491227,375354,288776,287699,270146,308148,333352,295446,217553,241809
850213,"Generating sets with compression-ignition internal combustion piston engine """"diesel or semi-diesel ...""",447983,237866,291216,259817,267465,236697,248861,286910,234937,241490
790111,"Unwrought zinc, not alloyed, containing by weight >= 99,99% of zinc",174537,136911,99655,187376,134843,154066,155417,162091,281948,238388
390530,"Poly""""vinyl alcohol"""", in primary forms, whether or not containing unhydrolyzed acetate groups""""",253359,287610,257152,241195,227012,219889,220618,204533,195833,237783
300640,Dental cements and other dental fillings; bone reconstruction cements,160163,156147,137748,123851,148850,164255,189809,197786,163595,237653
391239,"Cellulose ethers, in primary forms (excluding carboxymethylcellulose and its salts)",164819,161529,148233,152025,162428,159376,186326,190127,217841,236614
380110,"Artificial graphite (excluding retort graphite, retort carbon and goods of artificial graphite, ...",328598,235852,225246,221024,212650,259854,334224,282513,239373,236386
842649,"Mobile cranes and works trucks fitted with a crane, self-propelled (excluding those on tyres ...",491038,468981,559177,495105,324343,243789,290529,281258,205320,235910
851521,Fully or partly automatic machines for resistance welding of metals,300194,306924,241235,218070,236196,233411,338416,325035,354602,234624
902610,Instruments and apparatus for measuring or checking the flow or level of liquids (excluding ...,175246,157131,145577,140647,137738,181369,185035,171945,185578,234577
902214,"Apparatus based on the use of X-rays, for medical, surgical or veterinary uses (excluding for ...",440040,363888,331217,292096,281328,306358,348514,294148,262555,233300
920110,Upright pianos,153389,141446,147831,159303,169001,170668,192146,209988,190812,233108
901832,"Tubular metal needles and needles for sutures, used in medical, surgical, dental or veterinary ...",229109,202624,194033,183223,194636,188399,197686,209144,213397,232978
20130,"Fresh or chilled bovine meat, boneless",19460,26460,39134,50623,67758,85642,121848,128849,135421,232108
591190,"Textile products and articles, for technical purposes, specified in Note 7 to chapter 59, n.e.s.",217083,186613,189450,183902,216227,249088,224848,236537,207127,231940
841231,"Pneumatic power engines and motors, linear-acting, """"cylinders""""""""",205602,183010,209382,188894,216010,278476,258944,213636,192350,230341
901180,"Optical microscopes (excluding for photomicrography, cinephotomicrography or microprojection, ...",166652,167179,170042,170543,167218,207287,251866,236600,187710,229013
680610,"Slag-wool, rock-wool and similar mineral wools, incl. intermixtures thereof, in bulk, sheets ...",83620,74380,109307,103272,147295,180966,198285,213400,185948,228512
871130,"Motorcycles, incl. mopeds, with reciprocating internal combustion piston engine of a cylinder ...",272070,245444,264920,189182,191289,239219,242871,184684,187264,227641
390120,"Polyethylene with a specific gravity of >= 0,94, in primary forms",332778,294819,258504,193835,177220,190376,200257,203452,188755,227457
810890,"Articles of titanium, n.e.s.",473540,330115,300793,269233,268496,279433,313769,297918,248679,226381
842123,Oil or petrol-filters for internal combustion engines,339752,302108,275757,211731,204200,215969,223153,211334,179551,225690
481151,"Paper and paperboard, surface-coloured, surface-decorated or printed, coated, impregnated or ...",242188,212954,216014,209639,264061,261672,257458,232431,194863,225575
370120,"Instant print film in the flat, sensitised, unexposed, whether or not in packs",55220,66868,90641,110459,169923,204067,242260,229567,179463,224698
851410,Resistance heated industrial or laboratory furnaces and ovens (excluding drying ovens),246347,217581,227278,195938,197906,158385,195668,272635,226333,224546
720429,"Waste and scrap of alloy steel (excluding stainless steel, and waste and scrap, radioactive, ...",27186,26522,29788,36678,18340,20342,29101,40319,103760,224456
540249,"Synthetic filament yarn, incl. synthetic monofilament of < 67 decitex, single, untwisted or ...",280721,239312,244117,218043,208551,204129,217408,222771,174696,224067
741999,"Articles of copper, n.e.s.",298654,255627,273169,197662,177301,195558,209269,154941,147593,222619
722220,"Other bars and rods of stainless steel, not further worked than cold-formed or cold-finished",217305,170136,167147,148344,149831,161707,167891,163275,154791,221942
284310,Colloidal precious metals,28786,42657,51606,38817,27279,31332,55651,70473,89227,220244
848041,Injection or compression-type moulds for metal or metal carbides (excluding moulds of graphite ...,410872,338543,300624,284049,282094,286805,270013,265378,225488,220016
848230,Spherical roller bearings,279899,220306,227329,231459,214958,217839,238975,244060,214467,219245
820750,"Tools for drilling, interchangeable (excluding rock-drilling or earth-boring tools and tools ...",212939,184798,195016,183741,183578,196365,218716,211481,173925,218873
300220,Vaccines for human medicine,40844,14803,17679,11801,15561,11317,17315,57041,37329,217594
340290,"Surface-active preparations, washing preparations, incl. auxiliary washing preparations and ...",143631,128698,142239,131783,162448,176568,182411,180251,185979,216498
830230,"Base metal mountings, fittings and similar articles suitable for motor vehicles (excluding ...",156876,145058,148359,151514,188022,209455,205673,191479,170758,215548
846610,"Tool holders, incl. tool holders for any type of tool for working in the hand, and self-opening ...",281941,212396,243870,224616,194795,213346,241445,201784,168053,214898
854330,"Machines and apparatus for electroplating, electrolysis or electrophoresis",129331,124191,136477,129586,165953,164259,187672,174408,190039,214699
846299,"Presses, not hydraulic, for working metal (excluding forging, bending, folding, straightening ...",578615,446115,363547,318487,285149,299658,273451,331405,241922,214098
390130,"Ethylene-vinyl acetate copolymers, in primary forms",182993,159166,165173,154848,176369,162581,150179,152752,160764,212584
281820,Aluminium oxide (excluding artificial corundum),157894,152590,162831,145555,138544,155684,178453,175592,174339,212498
280300,"Carbon (carbon blacks and other forms of carbon, n.e.s.)",160310,151607,144081,123299,139675,152520,180630,184191,169195,212484
870600,"Chassis fitted with engines, for tractors, motor vehicles for the transport of ten or more ...",1501716,1241465,536411,440963,519856,438629,435406,379594,226972,211597
482390,"Paper, paperboard, cellulose wadding and webs of cellulose fibres, in strips or rolls of a ...",180210,160718,147372,137561,149944,165945,172171,162510,187267,208562
860310,"Self-propelled railway or tramway coaches, vans and trucks, powered from an external source ...",166749,200819,141808,313136,446061,417790,549968,214073,306234,208556
760711,"Aluminium foil, not backed, rolled but not further worked, of a thickness of <= 0,2 mm (excluding ...",210773,187033,180417,154426,159370,175170,209347,182055,147816,207885
