Code,Product label,Exported value in 2012,Exported value in 2013,Exported value in 2014,Exported value in 2015,Exported value in 2016,Exported value in 2017,Exported value in 2018,Exported value in 2019,Exported value in 2020,Exported value in 2021
TOTAL,All products,289564769,336611389,317544642,263889005,260963959,295862157,323997680,323250726,275488745,394813673
271019,"Medium oils and preparations, of petroleum or bituminous minerals, not containing biodiesel, ...",30189091,46921811,40682152,17629287,16081655,22227429,32327270,29790424,17626804,34867787
710239,"Diamonds, worked, but not mounted or set (excluding industrial diamonds)",20819464,27084559,22475223,20556917,22437928,22882992,24254392,20575455,14655837,23844452
271012,"Light oils and preparations, of petroleum or bituminous minerals which >= 90% by volume """"incl. ...""",0,19765201,19742787,11962340,10664422,12477483,14810618,12646438,8453439,19167099
300490,"Medicaments consisting of mixed or unmixed products for therapeutic or prophylactic purposes, ...""",6631679,8375464,8288881,9327226,9796992,9658816,10782950,12390505,14059367,14718722
711319,"Articles of jewellery and parts thereof, of precious metal other than silver, whether or not ...",17276723,9572682,11222490,7388131,9204800,8371671,11609406,12366518,5678174,8430817
100630,"Semi-milled or wholly milled rice, whether or not polished or glazed",5710316,7754818,7537677,5952411,5056932,6636591,6841259,6616849,7484136,8361333
760110,"Aluminium, not alloyed, unwrought",569583,746823,1126817,1333227,1446956,2210176,3073483,2984419,3302739,5180992
30617,"Frozen shrimps and prawns, even smoked, whether in shell or not, incl. shrimps and prawns in ...",0,2579526,3658505,3071512,3461520,4612033,4372998,4554389,3793319,5148765
851712,"Telephones for cellular networks """"mobile telephones"""" or for other wireless networks""""",2849565,2284571,561601,166752,235636,137715,1094491,3406019,2988755,4871528
870899,"Parts and accessories, for tractors, motor vehicles for the transport of ten or more persons, ...",2528274,2588978,2696063,2462318,2379582,2483453,2769665,2633065,2128311,3072828
20230,"Frozen, boneless meat of bovine animals",2961134,4410700,4719043,4029377,3680161,3936898,3339386,3062579,2762444,2936398
870322,"Motor cars and other motor vehicles principally designed for the transport of persons, incl. ...",2634205,3540087,3236803,2948191,3395703,3476198,3261097,3178158,1947229,2914608
890590,"Light-vessels, fire-floats, floating cranes and other vessels, the navigability of which is ...",1617332,642252,1729112,1530674,1246959,1989875,786158,2737806,1910145,2894339
720839,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, in coils, simply ...",212935,366953,303679,128595,339193,1263700,826915,1476157,2024034,2761309
520100,"Cotton, neither carded nor combed",3647065,4513411,2821651,1860425,1345732,1673933,2203316,1075032,1448516,2682048
871120,"Motorcycles, incl. mopeds, with reciprocating internal combustion piston engine of a cylinder ...",1284825,1608862,1753424,1676359,1519260,1700269,1940026,1870129,1581134,2516596
170199,"Cane or beet sugar and chemically pure sucrose, in solid form (excluding cane and beet sugar ...",980226,671346,693280,1008717,1322619,885248,866079,1238285,1816969,2341936
841112,Turbojets of a thrust > 25 kN,16496,12281,32446,109249,97324,1537357,3179495,3128454,2593662,2288980
711311,"Articles of jewellery and parts thereof, of silver, whether or not plated or clad with other ...",923994,1029908,1864719,2598714,3347527,4394702,826466,1188230,1979404,2122107
260111,Non-agglomerated iron ores and concentrates (excluding roasted iron pyrites),2407949,1397507,683397,118390,537211,763492,356465,1020338,2390703,2109250
290243,P-Xylene,965850,1067923,1027789,501116,473272,1255655,2655358,2556793,1755582,2077611
260112,Agglomerated iron ores and concentrates (excluding roasted iron pyrites),17380,237678,191006,96717,467979,887730,899455,1337903,1483900,2050003
720719,"Semi-finished products of iron or non-alloy steel containing, by weight, < 0,25% of carbon, ...",273412,519421,647153,155640,400984,961563,976436,786791,1520855,1995423
760120,Unwrought aluminium alloys,116081,193627,212499,189763,194836,287185,740106,782216,617228,1791398
100199,"Wheat and meslin (excluding seed for sowing, and durum wheat)",0,932819,1014263,146137,47524,54702,46395,53891,241889,1720555
610910,"T-shirts, singlets and other vests of cotton, knitted or crocheted",1649032,1873572,1827709,1778661,1732277,1713535,1784739,1957188,1440673,1698256
290220,Benzene,766331,818248,616465,506303,438930,816847,1314520,907437,720451,1674462
380891,"Insecticides, put up in forms or packings for retail sale or as preparations or articles (excl. ...",802656,907204,784425,558270,552212,757326,955696,1460359,1264946,1666272
380893,"Herbicides, anti-sprouting products and plant-growth regulators, put up in forms or packings ...",221887,341168,333063,464364,582219,695400,891714,1134498,1247832,1627265
870321,"Motor cars and other motor vehicles principally designed for the transport of persons, incl. ...",1135018,1162354,1199772,1225010,1244843,1137311,1539481,1554910,1118158,1430577
520523,"Single cotton yarn, of combed fibres, containing >= 85% cotton by weight and with a linear ...""",847839,1078205,862607,675959,672507,787557,920568,792327,814370,1374932
170114,"Raw cane sugar, in solid form, not containing added flavouring or colouring matter (excluding ...",0,172223,320458,136804,74715,18809,19179,370078,532951,1340793
850440,Static converters,390819,336518,453310,508547,526546,553917,741975,1186041,1057914,1300034
721049,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, hot-rolled or cold-rolled ...""",807877,1110665,993271,624272,656137,794023,483559,334846,230502,1290777
720230,Ferro-silico-manganese,936024,978195,867805,599197,461991,800995,814433,658667,603374,1276572
630492,"Articles for interior furnishing, of cotton (excluding knitted or crocheted, blankets and travelling ...",659887,684533,595325,587346,631271,701771,733747,729104,679906,1272326
294200,"Separate chemically defined organic compounds, n.e.s.",2571148,1611034,1205413,1300933,1131194,1055588,1129229,1243637,1240935,1252298
690721,"Ceramic flags and paving, hearth or wall tiles, of a water absorption coefficient by weight ...",0,0,0,0,0,269251,529049,803311,981909,1239851
710490,"Precious and semi-precious stones, synthetic or reconstructed, worked, whether or not graded ...",26520,20966,27536,33929,86848,217225,262850,449645,532594,1188457
401170,"New pneumatic tyres, of rubber, of a kind used on agricultural or forestry vehicles and machines",0,0,0,0,0,486921,693075,669986,739012,1111596
300220,Vaccines for human medicine,358686,525909,577969,632468,677135,611532,669086,772487,744933,1107042
300420,"Medicaments containing antibiotics, put up in measured doses """"incl. those in the form of ...""",873003,839679,911596,976171,931220,950691,1010058,1100619,1213566,1062251
151530,"Castor oil and fractions thereof, whether or not refined, but not chemically modified",716936,775824,654386,686043,597144,905533,822919,856943,798956,1050251
100640,Broken rice,286401,318620,279817,320960,202845,370257,422117,90600,348671,1037236
630260,"Toilet linen and kitchen linen, of terry towelling or similar terry fabrics of cotton (excluding ...",674542,882652,957093,1002711,1046479,1031143,1057647,1081611,1009155,1014706
320417,Synthetic organic pigments; preparations based on synthetic organic pigments of a kind used ...,535238,621166,613988,573343,570918,651621,710365,755570,723895,987642
630532,"Flexible intermediate bulk containers, for the packing of goods, of synthetic or man-made textile ...",268511,388432,505699,477118,428516,547805,728061,702569,628170,983184
720241,"Ferro-chromium, containing by weight > 4% of carbon",738559,695956,497810,479936,510055,1030697,926967,794399,599542,981159
840999,"Parts suitable for use solely or principally with compression-ignition internal combustion ...""",483309,527760,584914,658517,671755,719097,820139,738432,609702,980092
90421,"Fruits of the genus Capsicum or of the genus Pimenta, dried, neither crushed nor ground",0,159291,342225,392393,496953,609667,539659,694055,900520,974913
720838,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, in coils, simply ...",102348,123263,124306,52969,120633,464458,320177,479444,323475,970088
870323,"Motor cars and other motor vehicles principally designed for the transport of persons, incl. ...",363143,540578,835521,762772,1212961,1449285,1939053,1949811,1413898,961457
732690,"Articles of iron or steel, n.e.s. (excluding cast articles or articles of iron or steel wire)",489952,530086,454654,581223,619762,740627,764425,771431,658417,956540
880330,"Parts of aeroplanes or helicopters, n.e.s. (excluding those for gliders)",1323656,1116662,1250788,1033437,1660023,1962885,1627145,1192983,906575,943947
293339,"Heterocyclic compounds with nitrogen hetero-atom[s] only, containing an unfused pyridine ring, ...",189325,346857,323883,351237,436490,482973,530013,703611,759088,931653
720711,"Semi-finished products of iron or non-alloy steel containing, by weight, < 0,25% of carbon, ...",26322,57955,30636,131049,127340,153001,220570,283964,688830,902020
230400,"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...",2075456,2860253,1180724,429948,305238,837924,893291,744417,701358,900822
680223,"Granite and articles thereof, simply cut or sawn, with a flat or even surface (excluding with ...",793180,918407,919812,848173,839602,801259,804826,778962,774496,898176
520524,"Single cotton yarn, of combed fibres, containing >= 85% cotton by weight and with a linear ...""",669693,898250,809666,917590,718499,796427,830951,598338,566457,887054
710231,"Non-industrial diamonds unworked or simply sawn, cleaved or bruted (excluding industrial diamonds)",1531591,1837578,1586424,1307165,1575880,1763669,1394273,1232695,538590,882919
100590,Maize (excluding seed for sowing),1117289,1229360,808461,190074,106274,121574,193791,100909,352844,882533
940360,"Wooden furniture (excluding for offices, kitchens and bedrooms, and seats)",378979,417573,397740,410539,428141,444852,516732,544251,559821,855390
630231,"Bedlinen of cotton (excluding printed, knitted or crocheted)",276036,156849,158866,217638,261856,317749,287146,243868,196684,855186
851770,"Parts of telephone sets, telephones for cellular networks or for other wireless networks and ...",590332,704771,501940,332156,475657,370703,232614,293552,337999,854100
740311,"Copper, refined, in the form of cathodes and sections of cathodes",2221632,2334134,2578064,1925826,1493714,2426301,827503,223913,132944,850759
848180,"Appliances for pipes, boiler shells, tanks, vats or the like (excluding pressure-reducing ...""",683958,776020,717671,700991,707026,769065,776176,880138,762891,848704
380892,"Fungicides, put up in forms or packings for retail sale or as preparations or articles (excl. ...",257096,346390,351073,416013,512220,515282,591995,600224,664789,848442
732599,"Cast articles of iron or steel, n.e.s. (excluding articles of non-malleable cast iron, and ...",889212,889413,823029,755401,643104,660247,745187,766932,665278,839304
293399,"Heterocyclic compounds with nitrogen hetero-atom[s] only (excluding those containing an unfused ...""",241957,339044,439100,431308,503140,659179,777533,933225,879554,837563
790111,"Unwrought zinc, not alloyed, containing by weight >= 99,99% of zinc",456742,446904,410764,628142,375655,806728,692626,514416,651988,805470
392690,"Articles of plastics and articles of other materials of heading 3901 to 3914, n.e.s (excluding ...",409947,505844,506523,544267,621539,572942,536253,586093,525876,803331
850300,"Parts suitable for use solely or principally with electric motors and generators, electric ...",278969,292892,248237,277998,225901,258808,483356,692309,794240,802053
611120,"Babies' garments and clothing accessories of cotton, knitted or crocheted (excluding hats)",447808,545549,583756,590149,655472,631597,646901,708922,624402,790976
640391,"Footwear with outer soles of rubber, plastics or composition leather, with uppers of leather, ...",333593,450222,535395,625328,798485,818403,845001,933061,661634,779912
320416,Synthetic organic reactive dyes; preparations based on synthetic organic reactive dyes of a ...,359323,541046,683609,529671,524663,605662,721474,734016,544405,774044
540233,Textured filament yarn of polyester (excluding that put up for retail sale),703542,895152,802077,742488,713530,783795,864692,734830,460898,767295
848340,"Gears and gearing for machinery (excluding toothed wheels, chain sprockets and other transmission ...",89393,123817,154962,170587,189313,278318,433300,512914,484275,756096
293359,"Heterocyclic compounds with nitrogen hetero-atom[s] only, containing a pyrimidine ring, whether ...""",119164,189471,179904,206107,280006,335337,344191,337850,431250,736705
940490,"Articles of bedding and similar furnishing, fitted with springs or stuffed or internally filled ...""",180516,266356,296006,338480,370163,389811,443564,465642,477819,734270
870193,"Tractors, of an engine power > 37 kW but <= 75 kW (excl. those of heading 8709, pedestrian-controlled ...",0,0,0,0,0,356814,573181,417765,418061,723517
730890,"Structures and parts of structures, of iron or steel, n.e.s. (excluding bridges and bridge-sections, ...",394209,384015,418025,403307,373271,413000,483891,489349,475355,723458
840890,"Compression-ignition internal combustion piston engine """"diesel or semi-diesel engine"""" (excluding ...""",377420,268935,311924,282147,352137,384319,619851,616411,554729,723054
630419,"Bedspreads of all types of textile materials (excluding knitted or crocheted, bedlinen, quilts ...",671821,1083888,983115,980037,796345,804579,963266,1008158,954123,700197
390761,"Poly""""ethylene terephthalate"""", in primary forms, having a viscosity number of >= 78 ml/g""""",0,0,0,0,0,635384,1058296,768176,541167,699761
401120,"New pneumatic tyres, of rubber, of a kind used for buses and lorries (excluding typres with ...",663788,670874,575422,434240,410559,444817,470922,524625,435017,696781
871410,"Parts and accessories of motorcycles, incl. mopeds, n.e.s.",0,41169,116192,153108,157354,220126,335421,394964,381583,683391
120242,"Groundnuts, shelled, whether or not broken (excluding seed for sowing, roasted or otherwise ...",0,478010,657530,622190,700782,651997,448274,606118,739523,680417
851762,"Machines for the reception, conversion and transmission or regeneration of voice, images or ...",95878,105844,135904,168815,182889,421277,630572,515734,559177,677536
610990,"T-shirts, singlets and other vests of textile materials, knitted or crocheted (excluding cotton)",444921,726733,894042,1078921,1023606,999180,673361,657946,473979,649166
520512,"Single cotton yarn, of uncombed fibres, containing >= 85% cotton by weight and with a linear ...""",294478,666232,564968,501738,427478,439165,574252,364645,328248,643826
390210,"Polypropylene, in primary forms",853399,1538483,1209475,734643,561282,484029,867715,549367,672834,630502
720211,"Ferro-manganese, containing by weight > 2% of carbon",127317,141160,194292,108284,90512,257547,253504,229933,200651,627313
293499,"Nucleic acids and their salts, whether or not chemically defined; heterocyclic compounds (excl. ...""",153962,409961,382025,419313,436186,446880,493307,493773,561007,623993
620442,Women's or girls' dresses of cotton (excluding knitted or crocheted and petticoats),710583,646363,666260,596972,518380,524761,490350,574204,461810,623947
90111,Coffee (excluding roasted and decaffeinated),610280,562895,534476,535314,546068,635131,512358,499454,461426,622910
520522,"Single cotton yarn, of combed fibres, containing >= 85% cotton by weight and with a linear ...""",317457,398776,284298,287553,272981,322945,379667,354722,327559,612943
870830,"Brakes and servo-brakes and their parts, for tractors, motor vehicles for the transport of ...",115780,133763,156605,253543,459630,411666,489958,491812,413922,611822
670300,"Human hair, dressed, thinned, bleached or otherwise worked; wool, other animal hair or other ...",282199,362296,271432,280933,236780,234304,212788,267325,300665,604352
30743,"Cuttle fish and squid, frozen, with or without shell",0,0,0,0,0,396931,632190,605179,467575,600464
330190,"Extracted oleoresins; concentrates of essential oils in fats, fixed oils, waxes and the like, ...",303586,262853,250634,287810,301651,389907,366845,347161,422048,592383
870850,"Drive-axles with differential, whether or not provided with other transmission components, ...",129504,203101,184644,192400,183289,312965,379929,388897,340166,587343
271600,Electrical energy,323,0,3,24483,64856,39074,229251,610728,491404,576310
620520,"Men's or boys' shirts of cotton (excluding knitted or crocheted, nightshirts, singlets and ...",824845,948870,942454,915170,887773,843125,789502,829724,508480,570906
721391,"Bars and rods, hot-rolled, in irregularly wound coils, of iron or non-alloy steel, of circular ...",29397,99118,81503,44852,65110,154355,174379,153699,168006,568794
281820,Aluminium oxide (excluding artificial corundum),341677,458612,521613,439283,389582,481601,686760,485854,373075,567973
90240,"Black fermented tea and partly fermented tea, whether or not flavoured, in immediate packings ...",619924,726273,577850,597092,578975,674258,683436,720547,580745,565531
847989,"Machines and mechanical appliances, n.e.s.",202966,234999,344141,305051,284646,367260,347547,376967,376694,560697
620443,Women's or girls' dresses of synthetic fibres (excluding knitted or crocheted and petticoats),350290,490076,483787,563964,516860,599852,566844,664626,484286,558154
720837,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, in coils, simply ...",95694,93595,112511,76639,103383,337313,193463,287475,249757,541766
843149,"Parts of machinery of heading 8426, 8429 and 8430, n.e.s.",266956,293987,331985,243862,224817,281757,419138,379748,275918,538925
210690,"Food preparations, n.e.s.",130304,163391,168442,174761,191194,215421,277178,358210,415972,535211
401180,"New pneumatic tyres, of rubber, of a kind used on construction, mining or industrial handling ...",0,0,0,0,0,225742,369134,386955,345039,534927
870840,"Gear boxes and parts thereof, for tractors, motor vehicles for the transport of ten or more ...",201847,329174,331215,355368,272139,317352,394036,416016,353087,524169
853890,"Parts suitable for use solely or principally with the apparatus of heading 8535, 8536 or 8537, ...",308609,367423,337138,294956,287336,378416,476973,456390,394650,517727
270400,"Coke and semi-coke of coal, of lignite or of peat, whether or not agglomerated; retort carbon",145541,29203,19654,17481,18142,16146,22272,28104,24110,515694
720851,"Flat-rolled products of iron or non-alloy steel, of a width >= 600 mm, not in coils, simply ...",158960,115718,276398,352318,97824,275484,254501,136212,254210,506968
240120,"Tobacco, partly or wholly stemmed or stripped, otherwise unmanufactured",598899,754973,633249,582063,608834,566948,530610,502263,461393,504258
721070,"Flat products of iron or non-alloy steel, of a width of >= 600 mm, hot-rolled or cold-rolled ...""",171911,301633,319790,195534,230838,237366,82528,101638,108638,502231
392329,"Sacks and bags, incl. cones, of plastics (excluding those of polymers of ethylene)",239700,169809,167541,213114,288059,316472,345390,380961,352380,492966
294190,"Antibiotics (excluding penicillins and their derivatives with a penicillanic acid structure, ...",560941,628704,581836,565713,501827,497836,528281,556512,543591,490131
848190,"Parts of valves and similar articles for pipes, boiler shells, tanks, vats or the like, n.e.s.",257563,332334,337367,340597,268940,329364,421459,484317,415188,486798
720916,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, in coils, simply ...""",26192,68367,53576,45032,174062,272869,117765,85671,57520,473312
722300,"Wire of stainless steel, in coils (excluding bars and rods)",281595,282125,278642,243564,204107,261902,304912,291382,266716,470973
300410,"Medicaments containing penicillins or derivatives thereof with a penicillanic acid structure, ...""",314758,558494,608708,441005,417582,427241,497275,536641,579897,469733
160529,"Shrimps and prawns, prepared or preserved, in airtight containers (excluding smoked)",0,10208,5094,74949,143859,204459,226806,257278,383194,468490
392020,"Plates, sheets, film, foil and strip, of non-cellular polymers of ethylene, not reinforced, ...",210498,262717,274855,254690,219272,233175,291084,276264,290954,467264
841391,"Parts of pumps for liquids, n.e.s.",194290,262948,290885,264827,245696,366397,358393,378309,304760,467010
720110,"Non-alloy pig iron in pigs, blocks or other primary forms, containing, by weight, <= 0,5% of ...",172806,425394,313685,139646,52578,208269,123538,93934,134491,464839
732393,"Table, kitchen or other household articles, and parts thereof, of stainless steel (excluding ...",224318,313294,359353,331081,318734,348671,322287,363674,321511,461475
251611,"Granite, crude or roughly trimmed (excluding already with the characteristics of setts, curbstones ...",547371,575998,585162,450282,379114,443063,440409,423948,449353,460480
620342,"Men's or boys' trousers, bib and brace overalls, breeches and shorts, of cotton (excluding ...",468859,528028,524253,457378,413456,428785,441780,502909,373614,454360
70310,Fresh or chilled onions and shallots,294698,600886,322148,423388,382394,423335,420448,367328,346640,449457
90931,"Cumin seeds, neither crushed nor ground",0,248493,288353,220316,274773,336139,416654,450079,504935,448845
840820,"Compression-ignition internal combustion piston engine """"diesel or semi-diesel engine"""", for ...""",72208,61814,134921,93535,82052,148187,236231,311679,255005,448520
841490,"Parts of: air or vacuum pumps, air or other gas compressors, fans and ventilating or recycling ...",176538,197962,248546,258401,253334,281497,336810,358951,309222,444503
721420,"Bars and rods, of iron or non-alloy steel, with indentations, ribs, groves or other deformations ...",9055,8537,8262,4355,31470,241107,136650,147642,106332,438854
530500,"Coconut, abaca Manila hemp or Musa textilis Nee"""", ramie, agave and other vegetable textile ...""",114462,136907,156834,164317,226821,248187,253396,271430,321678,436340
620630,"Women's or girls' blouses, shirts and shirt-blouses of cotton (excluding knitted or crocheted ...",822359,887863,742463,672950,592520,615216,566054,489479,355108,435928
420222,"Handbags, whether or not with shoulder straps, incl. those without handles, with outer surface ...",146207,176274,205858,206172,223062,254163,287817,322974,302347,435571
761699,"Articles of aluminium, n.e.s.",251475,310199,347704,365248,319079,336027,349274,362561,301496,435562
720917,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, in coils, simply ...""",27846,80463,125229,106628,185423,358205,186736,163099,128529,434114
841290,"Parts of non-electrical engines and motors, n.e.s.",39020,41952,48444,52576,52710,62016,86356,96397,237212,432758
80132,"Fresh or dried cashew nuts, shelled",765635,917488,861026,804318,730899,942411,666431,564571,404228,432499
722220,"Other bars and rods of stainless steel, not further worked than cold-formed or cold-finished",419608,428277,469265,417840,325994,409722,480723,371730,273177,431801
853710,"Boards, cabinets and similar combinations of apparatus for electric control or the distribution ...",179488,262132,321688,317972,352001,330304,376453,431216,429857,429429
848310,"Transmission shafts, incl. cam shafts and crank shafts, and cranks",178754,272344,255692,258773,200030,256445,336820,346335,278176,423301
710310,"Precious stones and semi-precious stones, unworked or simply sawn or roughly shaped, whether ...",49216,48489,15565,62174,37465,39016,19667,16119,28551,422598
120740,"Sesamum seeds, whether or not broken",517673,632196,813602,476645,415152,435302,531449,528715,447843,421536
841480,"Air pumps, air or other gas compressors and ventilating or recycling hoods incorporating a ...",367952,398701,327180,305891,244175,270916,301816,262002,273088,421512
840991,Parts suitable for use solely or principally with spark-ignition internal combustion piston ...,223783,270570,283342,232852,218988,236400,289905,322001,283541,420226
900110,"Optical fibres, optical fibre bundles and cables (excluding made up of individually sheathed ...",146367,175709,162908,184144,221814,282170,283223,239702,204604,419983
121190,"Plants, parts of plants, incl. seeds and fruits, used primarily in perfumery, in pharmacy or ...",196331,207685,238705,237786,259300,291736,307845,285779,347313,414425
570500,"Carpets and other textile floor coverings, whether or not made up (excluding knotted, woven ...""",273130,380795,399032,310699,298762,309063,315039,302526,283993,412852
550320,"Staple fibres of polyesters, not carded, combed or otherwise processed for spinning",261626,329333,275991,200871,211274,243589,321901,295011,228784,410009
630790,"Made-up articles of textile materials, incl. dress patterns, n.e.s.",264713,365151,338342,401864,519264,603296,474474,393917,312340,408444
482390,"Paper, paperboard, cellulose wadding and webs of cellulose fibres, in strips or rolls of a ...",182321,238806,239600,238754,256161,265565,293666,322398,310233,407903
271119,"Gaseous hydrocarbons, liquefied, n.e.s. (excluding natural gas, propane, butane, ethylene, ...",172930,218851,252701,134560,138665,199279,247372,231267,226241,407903
610510,"Men's or boys' shirts of cotton, knitted or crocheted (excluding nightshirts, T-shirts, singlets ...",305368,354840,355140,339202,321917,335218,398541,473973,355395,405645
847490,"Parts of machinery for working mineral substances of heading 8474, n.e.s.",133745,144882,147168,150180,180294,195618,236362,279344,290057,400913
730630,"Tubes, pipes and hollow profiles, welded, of circular cross-section, of iron or non-alloy steel ...",90982,187960,183853,152181,128543,181637,259088,281602,208032,400268
130219,"Vegetable saps and extracts (excluding liquorice, hops and opium)",178720,254907,261177,269058,278126,254342,284334,321711,351777,392236
300390,Medicaments consisting of two or more constituents mixed together for therapeutic or prophylactic ...,451793,383630,264714,245413,247355,262624,314387,301403,315527,388535
392062,"Plates, sheets, film, foil and strip, of non-cellular poly""""ethylene terephthalate"""", not ...""",195212,230438,247086,218427,186475,256594,355138,327053,318617,385710
520852,"Plain woven fabrics of cotton, containing >= 85% cotton by weight and weighing > 100 g to 200 ...",131303,215210,218081,206514,192257,227653,273565,360425,303432,383705
870421,"Motor vehicles for the transport of goods, with only compression-ignition internal combustion ...""",325633,293545,271136,298168,303656,220875,279707,219291,178682,382152
731815,"Threaded screws and bolts, of iron or steel, whether or not with their nuts and washers (excl. ...",254431,319839,325582,309083,258114,256261,294110,305924,240433,379525
853690,"Electrical apparatus for switching electrical circuits, or for making connections to or in ...",165341,223035,201544,187682,202980,219232,264940,295998,266948,376945
890520,Floating or submersible drilling or production platforms,622045,281352,1092921,1029422,450427,1154709,816582,748810,327575,376228
621143,"Women's or girls' tracksuits and other garments, n.e.s. of man-made fibres (excluding knitted ...",178305,324805,467610,547837,606967,652698,600752,586197,377435,375904
870422,"Motor vehicles for the transport of goods, with only compression-ignition internal combustion ...""",175330,177690,218696,199632,186021,269226,360473,247793,188686,374822
690723,"Ceramic flags and paving, hearth or wall tiles, of a water absorption coefficient by weight ...",0,0,0,0,0,213355,327446,362595,426390,368517
520942,"Denim, containing >= 85% cotton by weight and weighing > 200 g/m©÷, made of yarn of different ...",264853,280708,275065,235904,222609,241782,251769,238112,211486,355025
871130,"Motorcycles, incl. mopeds, with reciprocating internal combustion piston engine of a cylinder ...",27510,36464,73863,69041,59866,169075,169858,139540,192052,354262
854449,"Electric conductors, for a voltage <= 1.000 V, insulated, not fitted with connectors, n.e.s.",47661,48520,39719,54891,83047,184751,210222,297742,303981,354162
850490,"Parts of electrical transformers and inductors, n.e.s.",155113,189289,171385,186608,185915,205872,231356,281882,268490,354034
420221,"Handbags, whether or not with shoulder straps, incl. those without handles, with outer surface ...",333014,394380,416302,394978,375229,421074,412198,421557,292568,353039
320419,Synthetic organic colouring matter and preparations of the kind used for colouring any materials ...,146313,185755,203245,199697,206791,222751,265100,353899,283757,352451
420231,"Wallets, purses, key-pouches, cigarette-cases, tobacco-pouches and similar articles carried ...",396979,493492,486457,482674,467932,460250,485669,480434,280193,350265
710692,"Silver, incl. silver plated with gold or platinum, semi-manufactured",28391,28907,5138,4574,9797,8692,12246,10280,160217,344050
901890,"Instruments and appliances used in medical, surgical or veterinary sciences, n.e.s.",142448,183491,208881,211345,186282,190777,210212,292420,296752,340809
842952,"Self-propelled mechanical shovels, excavators and shovel loaders, with a 360¡Æ revolving su ...",46707,75366,145767,153308,146787,198881,219478,119769,139393,340793
130232,"Mucilages and thickeners, derived from locust beans, locust bean seeds or guar seeds, whether ...",6187315,2618434,1917152,744135,464476,653063,702926,531215,261049,339415
570390,"Carpet tiles of vegetable textile materials or coarse animal hair, tufted """"needle punched"""", ...""",119928,121603,116374,155414,185551,195605,215733,213995,232500,338622
741999,"Articles of copper, n.e.s.",276686,402635,553138,436552,490248,480285,306795,284632,248806,336744
901839,"Needles, catheters, cannulae and the like, used in medical, surgical, dental or veterinary ...",140382,197173,220974,196627,211573,241840,291827,336392,301618,335006
870192,"Tractors, of an engine power > 18 kW but <= 37 kW (excl. those of heading 8709, pedestrian-controlled ...",0,0,0,0,0,197881,190689,247094,183857,334013
621142,"Women's or girls' tracksuits and other garments, n.e.s. of cotton (excluding knitted or crocheted)",224569,258378,307292,355611,344151,404324,362980,356086,248216,331723
420310,"Articles of apparel, of leather or composition leather (excluding clothing accessories, footware ...",552168,652474,618451,566366,538192,530431,487228,436939,320549,328859
392190,"Plates, sheets, film, foil and strip, of plastics, reinforced, laminated, supported or similarly ...",211178,184004,152607,185557,205087,249299,303136,333878,292076,328190
841370,"Centrifugal pumps, power-driven (excluding those of subheading 8413.11 and 8413.19, fuel, lubricating ...",186236,245901,201535,202041,229122,231600,226176,252278,255435,323970
80610,Fresh grapes,131287,193526,223731,122391,219449,275964,275656,307972,286118,323519
480519,"Fluting paper, uncoated, in rolls of a width > 36 cm or in square or rectangular sheets with ...",757,2504,3908,3343,4662,10523,72172,76073,154755,320899
640399,"Footwear with outer soles of rubber, plastics or composition leather, with uppers of leather ...",200959,233983,257622,257312,221771,285951,298605,310833,244292,319196
290611,Menthol,374960,322597,212642,138633,179493,239264,362064,397410,311296,317297
760511,"Wire of non-alloy aluminium, with a maximum cross-sectional dimension of > 7 mm (excluding ...",40865,26406,21061,25480,18902,37411,60994,107235,192193,311495
870410,Dumpers for off-highway use,710988,167616,92244,152640,184162,320018,506899,362808,148516,309847
210111,"Extracts, essences and concentrates, of coffee",275847,281164,282715,254281,276425,311991,309947,280237,237695,308659
620640,"Women's or girls' blouses, shirts and shirt-blouses of man-made fibres (excluding knitted or ...",371381,576872,729466,834284,636885,644626,578182,520213,311123,308200
850720,Lead acid accumulators (excluding spent and starter batteries),55649,61674,78272,89865,94887,113335,164394,187510,154105,307461
780110,"Unwrought lead, refined",60274,145202,126084,120868,101937,283992,344468,279446,236998,303480
853810,"Boards, panels, consoles, desks, cabinets and other bases for the goods of heading 8537, not ...",164102,184820,213057,198110,186770,206527,191076,217675,215794,301284
292429,"Cyclic amides, incl. cyclic carbamates, and their derivatives; salts thereof (excluding ureines ...""",48618,99830,109477,123064,93425,132928,185919,242677,378065,300063
20629,Frozen edible bovine offal (excluding tongues and livers),73037,142190,119318,88779,93840,160725,204987,213136,235589,299395
730511,"Line pipe of a kind used for oil or gas pipelines, having circular cross-sections and an external ...",1291417,710702,534420,552772,497569,609704,349560,472111,563787,298724
842959,"Self-propelled mechanical shovels, excavators and shovel loaders (excluding self-propelled ...",58399,99331,109796,104674,127547,195757,227512,190080,154314,297498
841950,"Heat-exchange units (excluding instantaneous heaters, storage water heaters, boilers and equipment ...",87772,190815,144869,137601,189900,191395,170631,189804,159730,295572
